SMA-10,SMA-20,EMA-10,EMA-20,MACD-10,MACD_Signal-10,MACD_Hist-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
120.6326,120.9257,119.8864,120.8578,-1.1979,-0.8471,-0.3509,35.0105,22.8941,39.3266,41.9713,25.7255,27.4600,-49.8063,-68.3152,70.0000,0.0000,50.0000,85.0000,125.2872,115.9780,125.8684,115.9830,923718381.0876,692714941.0000
121.3385,121.1261,120.2193,121.1177,-1.1150,-0.7594,-0.3556,21.0825,15.9438,36.8778,40.8768,25.6087,27.5432,-71.9166,-86.0289,80.0000,10.0000,55.0000,90.0000,126.5281,116.1488,125.9649,116.2872,928765423.1976,685846410.0000
121.9590,121.3626,120.7332,121.4557,-0.9438,-0.6705,-0.2733,12.5894,16.6191,33.6324,39.4155,25.4790,27.6308,-118.8110,-124.8646,90.0000,20.0000,60.0000,95.0000,126.8332,117.0849,126.0074,116.7178,931791080.7585,693509524.0000
122.6445,121.6084,121.5057,121.8977,-0.6454,-0.6021,-0.0433,14.1596,21.2415,36.5827,41.0974,23.4668,27.3090,-187.6823,-173.1054,100.0000,30.0000,65.0000,100.0000,126.5031,118.7860,125.8620,117.3549,924574758.3455,685226750.0000
123.0972,121.6844,122.1984,122.2670,-0.3704,-0.5913,0.2209,23.1083,26.5107,44.8197,45.3796,21.2310,26.9702,-178.9547,-109.2738,100.0000,40.0000,70.0000,25.0000,125.7151,120.4793,125.7556,117.6132,931718385.0648,693513357.0000
122.9915,121.6291,122.4595,122.3980,-0.2823,-0.6465,0.3642,26.4565,29.5806,48.0053,46.8999,19.8658,26.9149,-59.0159,16.5276,0.0000,50.0000,75.0000,30.0000,125.9932,119.9897,125.7642,117.4939,938072869.9775,701046157.0000
122.6278,121.5629,122.5871,122.4519,-0.2535,-0.7376,0.4840,29.9673,35.2077,45.6892,45.7488,20.9444,27.4369,-65.2508,-11.0811,10.0000,60.0000,80.0000,35.0000,126.7494,118.5063,125.7218,117.4040,940636957.9749,706174333.0000
122.5555,121.6209,122.8707,122.5720,-0.1546,-0.8586,0.7040,32.3180,44.1477,54.7952,50.0185,20.9497,27.7240,-38.7774,-1.6847,20.0000,70.0000,85.0000,40.0000,126.7908,118.3202,125.7964,117.4454,937560989.7974,700315346.0000
122.1177,121.4717,122.6876,122.4538,-0.2688,-1.0346,0.7658,43.3376,56.8353,54.1877,49.6887,20.9555,28.0262,54.8858,90.3330,0.0000,80.0000,90.0000,45.0000,126.6837,117.5516,125.5523,117.3910,940892182.8383,706141390.0000
121.5379,121.2916,122.5030,122.3418,-0.3926,-1.2260,0.8334,56.7876,71.7115,52.3368,48.6555,23.1791,28.8279,61.5647,95.8220,0.0000,90.0000,95.0000,50.0000,126.6811,116.3947,125.3125,117.2707,935728454.9301,692331420.0000
121.2188,121.1094,122.4031,122.2775,-0.4874,-1.4344,0.9470,70.3808,83.0327,62.3315,53.2358,25.2605,29.7423,75.6160,109.6873,10.0000,100.0000,100.0000,55.0000,126.3673,116.0703,125.1430,117.0759,937375408.2655,687390560.0000
120.9136,120.7919,121.7266,121.9438,-0.8553,-1.6711,0.8158,87.9661,88.6734,58.5146,50.8845,27.5731,30.7048,132.1329,170.9610,20.0000,100.0000,100.0000,60.0000,125.3335,116.4938,124.3852,117.1985,942290268.6003,693700178.0000
120.7662,120.5775,121.1965,121.7156,-1.1765,-1.8751,0.6986,90.7512,80.6262,58.5146,50.8845,28.5928,32.0049,106.5786,137.7177,30.0000,100.0000,100.0000,0.0000,124.8337,116.6987,123.8502,117.3048,942946510.4504,684606541.0000
120.5723,120.2489,120.5486,121.4633,-1.5693,-2.0497,0.4804,87.3029,66.5645,55.2223,48.8032,30.6220,33.1180,116.1678,159.0834,40.0000,100.0000,100.0000,5.0000,124.1372,117.0074,123.3515,117.1462,946246397.9905,689492421.0000
120.2715,120.1363,120.0226,121.3105,-1.9261,-2.1698,0.2438,63.8246,49.9539,45.6534,43.1630,33.2001,34.1986,60.8807,84.7987,50.0000,20.0000,35.0000,10.0000,123.4851,117.0580,122.9978,117.2748,939468814.6099,682592719.0000
120.2667,120.2164,120.0353,121.4520,-2.0530,-2.2308,0.1777,48.5661,39.1439,38.8065,39.4780,36.4638,34.9913,-64.5861,-58.7991,60.0000,30.0000,40.0000,15.0000,123.4823,117.0511,123.1432,117.2896,934192758.6391,676299592.0000
120.4980,120.2956,120.4321,121.7891,-2.0105,-2.2752,0.2647,37.4711,30.7408,45.8950,43.0935,36.9565,35.0664,-65.0512,-51.8167,70.0000,40.0000,0.0000,0.0000,123.4192,117.5768,123.0878,117.5034,929600691.5110,669907931.0000
120.6863,120.5608,120.3977,121.9157,-2.1650,-2.3414,0.1764,31.3946,29.3664,40.5848,40.2682,37.9309,35.2358,-40.8218,-17.3474,80.0000,0.0000,0.0000,5.0000,123.8398,117.5328,124.2699,116.8516,933687608.3545,675454461.0000
120.8257,121.0019,120.6380,122.1893,-2.2013,-2.3855,0.1842,23.3567,36.7674,33.1739,36.5086,39.1792,35.4497,-115.8062,-77.7521,90.0000,10.0000,0.0000,10.0000,123.8450,117.8063,125.9167,116.0870,930678278.6818,669654662.0000
121.0453,121.4541,121.2862,122.6596,-2.0531,-2.4316,0.3785,33.3480,49.6754,38.7358,39.5321,39.2490,35.3639,-166.4783,-90.2107,100.0000,20.0000,0.0000,15.0000,123.3685,118.7220,126.7294,116.1788,925589692.2618,662744236.0000
121.0000,122.0366,121.6250,122.9647,-2.0419,-2.5262,0.4842,53.5976,53.3355,48.1064,44.0009,39.3266,35.2736,7.2022,-13.7777,10.0000,30.0000,0.0000,20.0000,123.4365,118.5636,128.7988,115.2744,931034674.0820,672168243.0000
120.6701,122.5256,121.4537,123.0246,-2.2662,-2.6472,0.3811,62.0805,45.0572,49.0848,44.4378,41.2648,35.6064,102.3389,8.0120,0.0000,40.0000,0.0000,25.0000,123.1541,118.1861,130.6069,114.4443,938868830.6837,680066614.0000
120.3889,123.0694,121.1907,123.0654,-2.5440,-2.7425,0.1985,44.3284,32.8199,47.2272,43.4113,44.6704,36.2098,134.2968,-2.4782,0.0000,50.0000,0.0000,30.0000,122.5318,118.2460,132.4644,113.6744,945276870.2479,687139191.0000
119.9255,123.6202,120.9723,123.1593,-2.8144,-2.7921,-0.0222,28.7627,34.3553,37.1469,38.1052,48.4545,36.8449,61.7971,-33.7693,10.0000,60.0000,5.0000,35.0000,122.3146,117.5364,133.9825,113.2580,946021724.4008,680490678.0000
120.0011,124.1834,121.2089,123.5015,-2.8879,-2.7866,-0.1013,25.3685,49.2334,37.1729,38.1191,50.5543,36.9728,-0.1050,-53.6852,20.0000,70.0000,10.0000,40.0000,122.4306,117.5715,134.8958,113.4710,941317659.4883,675495640.0000
120.1661,124.8010,121.4959,123.8788,-2.9406,-2.7612,-0.1794,48.9347,68.6890,38.8877,39.0609,51.7202,36.8261,21.4286,-50.8654,30.0000,80.0000,0.0000,45.0000,122.7684,117.5637,135.8763,113.7256,943843136.2174,675495640.0000
120.0932,125.5457,121.7033,124.2279,-3.0309,-2.7164,-0.3145,73.3970,77.5973,44.3306,41.9742,53.1946,36.7152,68.5894,-45.1812,0.0000,0.0000,0.0000,50.0000,122.6879,117.4986,137.3595,113.7320,949853862.9592,681749716.0000
120.4352,126.1974,121.5329,124.4129,-3.2963,-2.6378,-0.6585,83.7353,74.1272,37.0091,37.9152,55.1996,36.6892,152.5613,-38.5030,10.0000,0.0000,5.0000,55.0000,124.6119,116.2585,138.6796,113.7152,955382297.4021,688257873.0000
121.1781,126.9578,121.7158,124.8027,-3.4078,-2.4732,-0.9346,75.6596,64.7397,33.4630,36.0002,57.5064,36.6819,-3.5958,-66.3295,20.0000,0.0000,10.0000,60.0000,127.4188,114.9374,139.8563,114.0594,953167212.4074,680340589.0000
121.8630,127.7335,122.1155,125.3169,-3.4198,-2.2395,-1.1803,62.9867,54.3272,30.7712,34.5278,56.9229,35.8599,-49.8228,-87.6738,30.0000,0.0000,0.0000,65.0000,128.8575,114.8685,140.7106,114.7564,947872865.6171,674748807.0000
123.0732,128.5815,122.7392,125.9494,-3.3235,-1.9444,-1.3791,55.5727,46.9839,29.8815,34.0254,54.7882,34.6341,-49.1528,-95.6474,40.0000,0.0000,5.0000,70.0000,131.8437,114.3027,141.4618,115.7011,944253654.4090,680986171.0000
124.3811,129.3746,123.5486,126.6707,-3.1307,-1.5996,-1.5311,44.4222,41.8572,31.1177,34.8993,52.4650,33.3665,-56.9328,-109.0274,50.0000,0.0000,10.0000,75.0000,134.2249,114.5373,141.7654,116.9838,942188394.5985,687315193.0000
125.7499,130.0654,124.3760,127.3913,-2.9132,-1.2169,-1.6963,40.9567,42.1035,22.0004,29.4988,49.8837,32.0322,-81.8279,-138.2392,60.0000,0.0000,15.0000,80.0000,136.4484,115.0514,141.7713,118.3596,938010630.1357,677440477.0000
127.3150,130.8309,125.8954,128.4284,-2.3604,-0.7928,-1.5677,40.1926,38.8950,26.2797,33.0603,46.6330,30.5238,-111.2551,-175.2606,70.0000,10.0000,20.0000,85.0000,137.3068,117.3232,141.0706,120.5913,930660576.8190,662522591.0000
128.3658,131.4135,127.0579,129.2457,-1.9387,-0.4009,-1.5379,45.1611,34.5758,27.6805,34.1940,43.0917,28.9778,-94.4049,-157.8452,80.0000,20.0000,25.0000,90.0000,137.5131,119.2185,140.5381,122.2888,941148182.8552,674140327.0000
129.4359,131.8965,128.2781,130.0540,-1.4643,-0.0164,-1.4479,31.3312,24.5088,20.3503,29.8070,39.8081,27.7225,-144.5313,-220.6683,90.0000,0.0000,30.0000,95.0000,137.6026,121.2692,139.8301,123.9628,950882031.1968,684576618.0000
130.9982,132.4352,130.1545,131.1297,-0.6610,0.3456,-1.0065,27.2351,19.9424,29.8740,38.2793,35.7562,26.2864,-224.2625,-314.7947,100.0000,0.0000,35.0000,100.0000,136.8769,125.1195,138.1810,126.6895,940660783.7489,665473987.0000
131.9596,132.6246,131.1022,131.6813,-0.2426,0.5972,-0.8398,14.9602,16.7722,35.4136,42.5460,31.2539,24.7747,-128.3811,-168.0999,90.0000,10.0000,40.0000,95.0000,137.3023,126.6169,137.7062,127.5431,938523069.5928,684949481.0000
132.7375,132.6905,131.7607,132.0541,0.0659,0.8072,-0.7412,17.6317,23.8828,28.0846,38.5741,30.0442,25.0862,-144.3212,-155.8607,100.0000,20.0000,45.0000,100.0000,137.8906,127.5845,137.5678,127.8133,945868723.9545,694146981.0000
133.6040,132.7749,132.8707,132.6108,0.5986,0.9925,-0.3939,17.7247,32.9984,42.9069,49.5905,28.7001,25.4141,-166.1935,-147.1864,100.0000,0.0000,50.0000,100.0000,137.0947,130.1133,137.2838,128.2659,939816192.7725,684774496.0000
134.0897,132.6408,133.1950,132.7371,0.7967,1.0909,-0.2942,36.2920,38.9170,46.5480,51.9099,27.7975,25.9954,-85.1769,-34.4383,50.0000,10.0000,55.0000,5.0000,137.5766,130.6029,137.4533,127.8282,952314160.5205,697796854.0000
134.3681,132.5292,133.4214,132.7961,0.9602,1.1645,-0.2043,44.9784,32.6723,53.7151,56.2783,30.1839,26.9456,-56.0676,8.7775,60.0000,20.0000,60.0000,10.0000,137.6371,131.0991,137.4810,127.5774,960492354.5205,705975048.0000
134.3810,132.3380,133.4012,132.7207,1.0188,1.2156,-0.1968,35.4806,29.2016,52.1133,55.4180,32.9481,27.5647,-25.9446,41.6912,70.0000,30.0000,65.0000,15.0000,137.6374,131.1246,137.4169,127.2590,966606115.6415,713741177.0000
134.3469,132.1499,133.4481,132.6713,1.1115,1.2648,-0.1532,17.5581,36.1221,40.5221,49.5127,35.2604,27.9979,-75.8973,10.5334,80.0000,40.0000,70.0000,20.0000,137.6591,131.0346,137.3654,126.9345,962190770.4536,706762083.0000
134.4612,132.0647,133.9540,132.8292,1.4193,1.3031,0.1163,34.5660,56.4198,45.9630,53.1467,38.8125,28.6945,-130.8806,-19.1942,90.0000,50.0000,75.0000,25.0000,137.3831,131.5392,137.3958,126.7336,956249039.3683,699219471.0000
134.3570,131.9495,134.3285,132.8882,1.6798,1.2740,0.4058,56.2420,68.7747,70.8602,66.6609,42.2162,29.7293,-100.0881,13.4984,0.0000,60.0000,80.0000,30.0000,137.6366,131.0775,137.3570,126.5419,964826249.3759,686845791.0000
133.8722,131.7098,134.0777,132.6178,1.6632,1.1725,0.4907,78.4514,74.7244,71.3630,66.8944,45.9982,30.8185,88.4161,117.2929,0.0000,70.0000,85.0000,35.0000,137.7386,130.0058,136.8945,126.5251,980504087.9355,703743017.0000
133.2897,131.4923,133.7608,132.3140,1.6131,1.0499,0.5632,71.6307,75.2973,75.7142,68.9598,43.8232,29.7196,82.6066,122.1132,0.0000,80.0000,90.0000,40.0000,137.7126,128.8667,136.3785,126.6061,973998391.9355,697237321.0000
132.6435,131.2277,133.2813,131.9346,1.4834,0.9091,0.5743,74.0909,79.2902,74.0361,67.8491,41.6921,28.6570,87.4900,133.6095,0.0000,90.0000,95.0000,45.0000,137.2265,128.0605,135.6804,126.7751,969398424.8971,688532768.0000
131.9458,131.0204,132.8038,131.5666,1.3461,0.7655,0.5806,80.1701,81.2821,82.8863,72.0548,39.4461,27.5788,106.0131,167.2628,0.0000,100.0000,100.0000,50.0000,136.7392,127.1524,135.0357,127.0050,967871686.7897,693752082.0000
131.1918,130.7849,132.0338,131.0717,1.0658,0.6204,0.4454,83.6096,80.0572,79.4337,69.2271,36.9505,26.4439,126.5532,209.4533,10.0000,100.0000,100.0000,55.0000,135.3592,127.0244,134.0176,127.5521,967273809.9403,683139768.0000
130.6904,130.6549,131.3836,130.6624,0.8258,0.5090,0.3168,80.0666,79.1444,74.8315,65.9289,32.9705,24.9546,124.8522,202.8629,20.0000,100.0000,100.0000,60.0000,134.0524,127.3283,133.3740,127.9358,968707178.6373,675275610.0000
130.2950,130.5401,130.8818,130.3488,0.6417,0.4298,0.2119,76.4953,82.4982,71.3630,63.7065,29.2127,23.6703,126.9054,168.9773,30.0000,80.0000,90.0000,65.0000,133.0510,127.5389,132.9176,128.1627,967992667.5847,669845326.0000
129.9530,130.4447,130.4446,130.0856,0.4781,0.3768,0.1013,80.8713,86.6211,68.7490,62.1236,25.8651,22.6305,148.0302,147.3072,40.0000,90.0000,95.0000,70.0000,132.1481,127.7579,132.5852,128.3043,963975994.5807,664936059.0000
129.6682,130.2857,130.0291,129.8510,0.3167,0.3515,-0.0348,90.1280,86.7575,62.4774,58.6369,22.6379,21.7064,242.7569,185.7895,50.0000,100.0000,100.0000,75.0000,131.2038,128.1326,132.3167,128.2548,960385563.1475,671492499.0000
129.5419,130.1765,129.7630,129.7062,0.2169,0.3602,-0.1432,88.8640,75.3672,58.1896,56.4756,19.0520,20.7337,158.4567,32.9391,60.0000,0.0000,35.0000,80.0000,130.7070,128.3768,132.2281,128.1249,959501864.6763,662603532.0000
129.5474,130.1442,129.5749,129.6111,0.1493,0.3960,-0.2467,81.2804,57.1111,50.5181,52.9555,18.9887,20.7982,117.4020,12.1597,70.0000,0.0000,40.0000,85.0000,130.7331,128.3618,132.1879,128.1006,955536136.3295,657623315.0000
129.6949,130.1240,129.5519,129.6040,0.1556,0.4577,-0.3021,55.9572,37.0991,48.4972,52.0806,19.2370,20.9353,18.2154,-35.2905,80.0000,10.0000,45.0000,90.0000,131.2257,128.1641,132.1936,128.0544,950478378.0396,651722597.0000
129.8120,130.0977,129.5730,129.6195,0.1838,0.5332,-0.3494,34.0957,26.6623,38.1762,47.9001,20.7899,21.3475,-64.2263,-74.8578,90.0000,0.0000,50.0000,95.0000,131.4287,128.1952,132.2133,127.9821,951828546.1644,656500115.0000
130.0949,130.1558,129.8220,129.7423,0.3195,0.6206,-0.3011,21.2443,24.2047,40.1702,49.0182,22.7183,21.9721,-137.0863,-127.5660,100.0000,10.0000,55.0000,0.0000,131.6502,128.5397,132.1477,128.1638,947293544.6480,651258360.0000
130.3779,130.1516,130.0650,129.8490,0.4599,0.6958,-0.2360,24.6469,22.3405,50.6458,54.3182,23.1275,22.9489,-87.6323,-66.9542,100.0000,20.0000,60.0000,0.0000,131.8642,128.8916,132.1557,128.1475,948460622.0418,658094099.0000
130.6194,130.1092,130.0915,129.8388,0.5085,0.7548,-0.2463,26.7230,16.0921,48.0600,53.3007,25.2948,23.5356,-68.6620,-28.5971,80.0000,30.0000,65.0000,5.0000,132.4831,128.7557,132.1642,128.0542,952121312.6862,662514044.0000
130.7853,130.0871,130.1812,129.8548,0.5894,0.8164,-0.2270,15.6517,7.9075,45.4896,52.2912,26.6264,23.7293,-85.6279,-23.9424,90.0000,40.0000,70.0000,0.0000,132.5818,128.9888,132.1691,128.0051,952822723.3453,664751878.0000
130.9365,129.9894,130.3483,129.8995,0.7104,0.8732,-0.1628,5.9015,5.0895,45.7809,52.4450,28.1059,23.9333,-157.2838,-54.6094,100.0000,50.0000,75.0000,0.0000,132.4890,129.3839,132.3504,127.6284,953628613.5954,661106184.0000
130.9033,129.8534,130.5443,129.9451,0.8507,0.9139,-0.0631,2.1692,7.2097,49.6432,54.5017,31.0105,24.3834,-138.7953,-19.5305,0.0000,60.0000,80.0000,0.0000,132.5886,129.2180,132.6008,127.1061,953780630.5680,664374549.0000
130.8111,129.6538,130.6733,129.9431,0.9668,0.9296,0.0372,7.1977,17.9575,55.5830,57.5176,33.3914,24.6611,-44.3351,39.7266,0.0000,70.0000,85.0000,0.0000,132.7704,128.8519,132.8787,126.4290,957867379.4232,669029889.0000
130.7411,129.4558,130.6752,129.8672,1.0296,0.9204,0.1092,12.2621,30.4976,60.0960,59.7064,33.3085,24.3817,-11.5884,56.0801,10.0000,80.0000,90.0000,5.0000,132.7653,128.7168,132.8878,126.0239,962985986.8056,674531196.0000
130.5530,129.2403,130.5690,129.7318,1.0450,0.8930,0.1519,34.4127,48.8598,56.6925,58.0764,33.0300,24.0512,11.2670,73.3382,0.0000,90.0000,95.0000,10.0000,132.7326,128.3735,132.7591,125.7214,968286533.6856,680464644.0000
130.3834,129.0373,130.5559,129.6375,1.1029,0.8551,0.2478,44.8181,60.7384,62.6864,60.9963,31.8844,23.5368,53.8022,102.9993,0.0000,100.0000,100.0000,15.0000,132.7677,127.9992,132.6789,125.3956,969425341.4503,686917888.0000
130.2166,128.8084,130.3946,129.4644,1.0942,0.7931,0.3011,67.3484,71.5776,65.3124,62.2527,30.4943,22.9715,75.6463,120.2878,0.0000,90.0000,95.0000,20.0000,132.5591,127.8741,132.4322,125.1845,973310632.1008,692739757.0000
129.9253,128.6170,130.1359,129.2440,1.0390,0.7179,0.3211,70.0488,71.6358,73.3297,65.9977,29.6869,22.5649,87.1206,125.3098,0.0000,100.0000,100.0000,25.0000,132.2522,127.5985,132.0383,125.1957,973310632.1008,680727008.0000
129.5990,128.3768,129.6415,128.9159,0.8718,0.6376,0.2342,77.3356,66.8462,68.9994,63.3493,28.7897,22.1370,155.1539,165.8024,10.0000,90.0000,95.0000,30.0000,131.2992,127.8989,131.3595,125.3941,978430675.3296,686059281.0000
129.3889,128.2029,129.2626,128.6601,0.7489,0.5790,0.1698,67.5232,60.0552,67.0749,62.2315,26.3186,21.3646,230.9564,186.9028,0.0000,100.0000,100.0000,35.0000,130.6307,128.1470,130.8606,125.5452,977770377.2641,680305255.0000
129.0423,128.0236,128.8896,128.4199,0.6224,0.5366,0.0859,55.6799,54.8259,56.1649,56.6342,23.5731,20.5515,99.7414,105.1287,0.0000,70.0000,85.0000,40.0000,130.2924,127.7923,130.3855,125.6616,979917824.0790,672291612.0000
128.8036,127.9859,128.8352,128.3447,0.6359,0.5151,0.1208,56.9626,51.4756,55.4876,56.3205,22.9903,20.3718,79.6450,99.2498,0.0000,80.0000,90.0000,45.0000,130.6579,126.9493,130.2994,125.6725,975785625.8735,667965717.0000
128.4965,127.9863,128.7891,128.2713,0.6533,0.4849,0.1684,51.8354,48.2785,64.4496,60.4773,22.9357,20.3191,67.5646,97.0750,0.0000,90.0000,95.0000,50.0000,130.9957,125.9973,130.3004,125.6722,972980456.5353,663622229.0000
128.1706,127.8875,128.5281,128.0931,0.5721,0.4428,0.1294,45.6288,50.0428,60.0996,58.2836,22.8751,20.2636,117.3108,153.3381,10.0000,100.0000,100.0000,55.0000,130.6694,125.6718,130.0168,125.7582,974533439.1262,668327409.0000
127.9275,127.8406,128.3626,127.9689,0.5306,0.4104,0.1202,47.3712,60.5170,57.8074,57.1694,20.6162,19.7256,67.2724,93.7906,20.0000,90.0000,95.0000,60.0000,130.4231,125.4320,129.8855,125.7958,974623346.0093,663022903.0000
127.6911,127.8076,128.2361,127.8676,0.5046,0.3804,0.1242,57.1285,71.5116,64.4746,60.2256,19.4705,19.5131,75.6982,94.6008,30.0000,100.0000,100.0000,65.0000,130.2092,125.1730,129.8016,125.8136,977427613.5342,656284290.0000
127.4002,127.7276,127.9299,127.6838,0.3946,0.3494,0.0453,77.0513,81.3976,58.3384,57.1368,18.1977,19.2895,88.6631,92.7485,40.0000,80.0000,20.0000,70.0000,129.6167,125.1837,129.5460,125.9092,982629404.4213,661831428.0000
127.3087,127.7135,127.7708,127.5825,0.3470,0.3380,0.0090,80.3551,81.2976,62.9016,59.1741,18.1134,19.3732,91.8974,70.7281,50.0000,90.0000,25.0000,75.0000,129.3828,125.2345,129.5073,125.9197,980053184.6277,655840941.0000
127.1546,127.6639,127.4760,127.4230,0.2352,0.3358,-0.1005,86.7865,72.6659,64.3816,59.8359,18.3970,19.5472,149.8212,110.5840,60.0000,100.0000,30.0000,80.0000,128.8726,125.4365,129.3538,125.9740,980549956.4058,664782833.0000
127.0169,127.6157,127.0828,127.2312,0.0741,0.3609,-0.2868,76.7513,55.3058,52.2477,53.9666,17.7327,19.5058,166.5945,104.1576,70.0000,100.0000,35.0000,85.0000,128.1708,125.8630,129.1721,126.0593,980410636.1915,670634282.0000
127.0049,127.7045,126.9956,127.2055,0.0476,0.4326,-0.3850,54.4600,36.2307,45.3539,51.1778,17.1191,19.4936,19.7465,-47.2600,80.0000,20.0000,0.0000,90.0000,128.1418,125.8679,129.4140,125.9951,977654131.8524,665643307.0000
127.1683,127.8261,127.0508,127.2538,0.0873,0.5289,-0.4416,34.7061,22.6074,36.5787,47.9902,18.0174,20.2728,-82.1222,-134.9117,90.0000,0.0000,0.0000,95.0000,128.5528,125.7837,129.5908,126.0614,975713273.3546,661714252.0000
127.4761,128.0556,127.2906,127.3887,0.2155,0.6393,-0.4238,19.5261,15.0609,42.3659,50.9788,17.1930,21.2579,-146.9580,-183.9438,100.0000,0.0000,5.0000,100.0000,129.0194,125.9328,129.9824,126.1288,974909297.1270,659107420.0000
127.6044,128.1866,127.4208,127.4607,0.3014,0.7452,-0.4438,13.5900,14.2716,43.5280,51.5507,16.2771,22.2949,-71.3215,-103.7754,90.0000,10.0000,10.0000,95.0000,129.0817,126.1270,130.0843,126.2889,975789522.2937,663024422.0000
127.7537,128.4124,127.5494,127.5258,0.3927,0.8562,-0.4634,12.0666,18.3965,40.5949,50.4956,18.0385,22.8307,-147.4774,-145.9554,100.0000,20.0000,0.0000,100.0000,129.1941,126.3133,130.6592,126.1656,979858731.9477,657369806.0000
127.9241,128.5947,127.7677,127.6268,0.5315,0.9720,-0.4405,17.1582,24.6630,41.5664,51.0234,18.2852,23.6800,-170.5696,-133.1694,100.0000,30.0000,5.0000,100.0000,129.1499,126.6983,130.8045,126.3849,982145822.9683,661632112.0000
128.0551,128.7816,128.0039,127.7238,0.6870,1.0822,-0.3952,25.9649,29.9432,49.5324,55.1093,18.8443,24.5026,-102.4414,-90.3035,70.0000,40.0000,10.0000,85.0000,128.9730,127.1372,130.9523,126.6109,985325308.0193,665744246.0000
128.1183,128.8407,128.0646,127.7231,0.7709,1.1809,-0.4100,30.8658,34.2471,48.0112,54.5224,20.8795,25.0030,-101.7185,-87.4254,80.0000,50.0000,15.0000,90.0000,129.0252,127.2115,130.9575,126.7240,987652848.0157,669917766.0000
128.1733,128.9122,128.1774,127.7406,0.8845,1.2835,-0.3989,32.9987,41.6484,50.4608,55.7617,22.9016,25.4752,-65.1806,-76.1000,90.0000,60.0000,20.0000,0.0000,129.0004,127.3461,130.9456,126.8788,988967475.9622,673654077.0000
128.2145,128.8251,128.2461,127.7272,0.9850,1.3832,-0.3982,38.8768,50.7886,46.4075,54.1302,24.7981,25.8901,-95.8331,-87.1022,100.0000,70.0000,25.0000,0.0000,129.0175,127.4116,131.1569,126.4933,989636754.0788,677724947.0000
128.4042,128.7079,128.4441,127.7663,1.1511,1.4827,-0.3316,53.0696,57.9470,54.4226,58.2090,27.3750,26.4147,-112.1749,-66.4462,100.0000,0.0000,30.0000,5.0000,129.2015,127.6069,131.5117,125.9040,986727678.9046,673415206.0000
128.4839,128.5462,128.4581,127.7016,1.2420,1.5656,-0.3237,60.4193,56.8089,60.5580,61.0578,29.9005,26.8813,45.4387,1.6370,80.0000,0.0000,35.0000,10.0000,129.4057,127.5620,131.7510,125.3413,985669726.9031,677647014.0000
128.6350,128.3391,128.3265,127.5596,1.2717,1.6466,-0.3748,60.3522,50.3704,52.9765,57.9512,30.3481,26.8091,46.6244,26.1754,90.0000,10.0000,40.0000,0.0000,130.1703,127.0997,131.9021,124.7762,986775321.3734,681137224.0000
128.7688,128.1183,128.4019,127.5146,1.3994,1.7403,-0.3408,49.6550,40.9007,56.1591,59.4266,30.8455,26.7332,-65.7107,-18.3433,100.0000,20.0000,45.0000,0.0000,130.2880,127.2495,132.2440,123.9927,984399164.1870,676765668.0000
129.0711,127.8197,128.4167,127.4282,1.5066,1.8255,-0.3188,41.1041,30.5176,55.7181,59.2450,33.9632,27.1623,-49.5405,7.7987,60.0000,0.0000,50.0000,5.0000,131.2043,126.9379,132.6448,122.9945,982785014.3786,672595781.0000
