SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Lower Band-10-10,Real Upper Band-20-20,Real Lower Band-20-20,Chaikin A/D,OBV
70.3248,72.1469,70.2966,71.5491,-0.3579,-1.3820,-1.0241,77.0079,53.8802,42.3376,43.5989,27.6644,15.6394,-0.8041,-54.2256,0.0000,70.0000,10.0000,85.0000,65.7418,74.9078,77.1281,67.1657,-64287359.1893,17426300.0000
70.7910,72.3415,70.3318,71.6976,-0.5109,-1.4456,-0.9347,56.8484,31.7152,42.0261,43.4387,29.0998,15.7812,-14.6973,-65.3123,0.0000,80.0000,15.0000,90.0000,65.4871,76.0949,77.2976,67.3854,-61698453.4756,22756400.0000
71.2816,72.5589,70.3862,71.8671,-0.6936,-1.5005,-0.8069,27.7843,14.8025,36.2108,40.4245,30.6240,15.9131,-40.5678,-98.2141,10.0000,90.0000,0.0000,95.0000,65.4479,77.1152,77.4817,67.6361,-65754556.9241,14914600.0000
71.6907,72.9010,70.6664,72.1557,-0.8173,-1.4509,-0.6335,10.5128,7.9277,18.1264,32.0015,30.9954,15.7253,-107.4005,-201.9206,20.0000,100.0000,5.0000,100.0000,65.9462,77.4351,77.7724,68.0296,-70097544.0811,6148200.0000
72.3268,73.3393,71.5319,72.7225,-0.6975,-1.1268,-0.4292,6.1104,7.1068,19.8819,33.5614,27.2528,14.6098,-154.4159,-281.4646,30.0000,100.0000,10.0000,100.0000,67.5798,77.0738,77.4428,69.2358,-77054646.8051,-2747200.0000
72.9359,73.7477,72.4087,73.2631,-0.5248,-0.7796,-0.2548,7.1598,13.2190,22.2486,35.5718,23.1056,13.4406,-204.8291,-303.3829,40.0000,100.0000,15.0000,100.0000,69.3596,76.5123,77.0217,70.4737,-68733297.3315,7519400.0000
73.4156,74.0860,73.2595,73.7561,-0.3027,-0.4264,-0.1236,8.0503,22.8723,30.6045,41.6055,19.1032,12.4744,-286.9337,-280.5106,50.0000,100.0000,20.0000,100.0000,71.3280,75.5032,76.4164,71.7556,-65459777.3316,16832000.0000
73.6593,74.3216,73.7366,74.0343,-0.1793,-0.2272,-0.0479,24.4470,38.5175,38.3492,46.0378,15.4317,11.7678,-109.0630,-105.9821,60.0000,40.0000,0.0000,70.0000,72.2426,75.0759,76.3332,72.3101,-56928526.6440,28536600.0000
73.7702,74.5057,73.9833,74.1825,-0.1207,-0.1238,-0.0031,36.1197,49.6002,42.1304,47.9502,15.2912,12.1730,-29.3157,-71.4875,0.0000,50.0000,5.0000,75.0000,72.5320,75.0084,76.5365,72.4749,-54373322.5615,32955600.0000
73.9664,74.6150,74.1524,74.2836,-0.0777,-0.0507,0.0270,54.9858,57.7750,47.6294,50.5453,16.2575,12.7878,33.9207,-36.4855,10.0000,60.0000,10.0000,80.0000,72.5313,75.4015,76.5925,72.6376,-52070845.6378,36281400.0000
73.9690,74.5942,74.1865,74.3136,-0.0821,-0.0357,0.0465,57.6953,54.4972,54.2079,53.3806,17.5701,13.3853,44.0916,-28.1927,20.0000,70.0000,15.0000,85.0000,72.5335,75.4044,76.6057,72.5827,-52894802.1953,30368300.0000
73.8920,74.4964,74.0502,74.2624,-0.1646,-0.0976,0.0670,60.6439,46.0887,55.8748,54.0721,19.0727,14.0046,119.0900,14.2943,30.0000,80.0000,20.0000,90.0000,72.5646,75.2194,76.6439,72.3489,-46013950.1406,39845700.0000
73.8362,74.3973,73.8409,74.1856,-0.3029,-0.1948,0.1081,45.1524,33.4953,40.7287,48.1838,20.8363,14.4804,-33.4034,-56.5831,0.0000,90.0000,25.0000,95.0000,72.6602,75.0122,76.6255,72.1692,-44735668.8905,31664700.0000
74.1113,74.3947,73.9797,74.2876,-0.3190,-0.1351,0.1839,32.4699,26.3240,39.8567,47.8859,19.9022,14.8505,-85.4711,-80.9026,10.0000,100.0000,30.0000,100.0000,72.4552,75.7674,76.6284,72.1611,-45876582.7635,26850600.0000
74.3518,74.5082,74.1679,74.4092,-0.3122,-0.0486,0.2636,22.8636,23.8262,43.6343,49.6593,18.6580,15.2069,-75.7483,-74.0786,20.0000,80.0000,0.0000,90.0000,72.6366,76.0670,76.7043,72.3122,-48109181.7467,19768700.0000
74.5595,74.6686,74.2768,74.4862,-0.3345,0.0071,0.3417,23.6384,24.2585,40.8441,48.6606,17.8307,15.7271,-81.5827,-75.8637,30.0000,90.0000,5.0000,95.0000,72.7222,76.3968,77.0583,72.2788,-45598687.5157,25444600.0000
74.7564,74.8343,74.4768,74.6030,-0.3165,0.1088,0.4253,24.9766,22.2210,41.9169,49.1932,17.5208,16.4296,-121.8148,-98.7812,40.0000,100.0000,10.0000,100.0000,73.0512,76.4616,77.3012,72.3674,-42141398.3963,19837400.0000
74.9840,74.9706,74.6829,74.7138,-0.2851,0.2194,0.5044,24.1606,20.8080,43.0089,49.7488,17.1764,17.1691,-132.3425,-95.6178,0.0000,100.0000,15.0000,30.0000,73.3792,76.5888,77.4396,72.5015,-40041401.9886,27993200.0000
75.2412,75.1216,74.8934,74.8168,-0.2373,0.3384,0.5757,17.5260,21.3670,52.6242,54.2883,17.0986,18.0289,-39.8219,-17.1639,10.0000,90.0000,20.0000,35.0000,73.6961,76.7863,77.6390,72.6042,-38483466.6945,36821500.0000
75.2636,75.2065,74.8287,74.7781,-0.2972,0.3378,0.6350,20.7375,29.1322,43.5232,50.8780,18.4458,18.4072,-122.0979,-68.2395,20.0000,0.0000,25.0000,40.0000,73.7159,76.8113,77.8388,72.5743,-33611546.9917,30668700.0000
75.2194,75.2784,75.0075,74.8575,-0.2590,0.4503,0.7093,25.8373,39.2233,43.5648,50.8979,19.0086,19.1712,-122.5105,-84.2628,30.0000,0.0000,30.0000,45.0000,73.5151,76.9237,77.8555,72.7013,-33100566.7097,25485900.0000
75.1007,75.3309,75.2246,74.9445,-0.1874,0.5867,0.7741,40.8217,49.7190,46.0619,52.1198,19.6991,19.9596,-41.2939,-44.9937,40.0000,0.0000,35.0000,50.0000,72.9701,77.2314,77.8462,72.8157,-23281115.9838,37956000.0000
74.9584,75.3220,75.4001,74.9982,-0.1098,0.7111,0.8209,51.0108,58.1174,57.2699,57.0565,21.0095,20.6561,55.5998,36.0576,50.0000,10.0000,40.0000,55.0000,72.5032,77.4135,77.8512,72.7927,-28414405.4576,45458500.0000
74.6782,75.1835,75.2741,74.8962,-0.1448,0.7036,0.8484,57.3246,64.2046,54.4751,55.9452,21.5007,20.7905,52.7782,28.7843,60.0000,20.0000,45.0000,0.0000,72.1104,77.2459,77.8556,72.5113,-22770001.3343,51161700.0000
74.6647,75.0353,75.2156,74.8287,-0.1572,0.7274,0.8846,66.0169,72.2521,56.1525,56.6520,22.6711,21.0503,70.1404,45.6666,0.0000,30.0000,50.0000,0.0000,72.1137,77.2157,77.9316,72.1391,-26501879.1121,58463200.0000
74.7776,74.9074,75.0957,74.7312,-0.1988,0.7251,0.9239,69.2724,72.7646,53.7393,55.6501,23.3255,21.1904,34.4863,24.4992,10.0000,40.0000,55.0000,5.0000,71.9579,77.5973,77.8899,71.9249,-28041337.9357,51920500.0000
74.9122,74.9523,75.0403,74.6665,-0.2202,0.7534,0.9736,81.4671,65.0267,57.0509,57.1199,24.5894,21.4443,57.7546,59.8895,20.0000,50.0000,60.0000,10.0000,71.8766,77.9478,77.9864,71.9182,-26573343.1989,55019600.0000
74.9571,74.9501,74.8657,74.5445,-0.2991,0.7295,1.0287,67.5542,43.5025,60.4007,58.5899,24.3883,21.3791,61.2371,67.2427,30.0000,60.0000,65.0000,15.0000,71.8562,78.0580,77.9816,71.9185,-22719123.1996,61443300.0000
75.0020,74.9100,74.5454,74.3590,-0.4639,0.6395,1.1034,46.0587,23.7953,56.0670,56.6096,24.1648,21.3106,9.0030,15.5393,40.0000,70.0000,70.0000,20.0000,71.8125,78.1915,77.8895,71.9305,-20794283.1996,51819100.0000
75.1495,74.8943,74.3534,74.2484,-0.6127,0.6067,1.2194,16.8946,10.0098,45.0486,52.1878,24.8713,21.4480,-61.9826,-60.4421,50.0000,80.0000,75.0000,25.0000,71.7677,78.5312,77.8664,71.9222,-25029241.6156,45664700.0000
75.3374,74.9255,74.5249,74.3186,-0.6305,0.7421,1.3726,8.4327,8.5083,39.5421,50.2441,27.1281,22.0660,-105.3367,-93.8718,60.0000,90.0000,80.0000,30.0000,72.1201,78.5546,77.8546,71.9963,-24387186.8790,41852500.0000
75.5612,74.9692,74.8984,74.4738,-0.5511,0.9792,1.5302,4.7023,19.3576,40.3652,50.6867,28.3616,22.9269,-148.5487,-110.0204,70.0000,100.0000,85.0000,35.0000,72.7881,78.3342,77.7971,72.1412,-25233593.9377,36713600.0000
75.6856,75.1278,75.3178,74.6278,-0.4174,1.2506,1.6680,12.3899,36.5680,41.0754,51.0813,29.7322,23.8332,-158.4651,-110.2664,80.0000,100.0000,90.0000,40.0000,73.2962,78.0749,77.8527,72.4030,-19478733.5771,43437700.0000
75.6888,75.2692,75.7963,74.7818,-0.2092,1.5631,1.7724,40.9806,56.8218,53.3647,57.2364,31.5220,24.7167,-37.4147,-1.4582,90.0000,0.0000,95.0000,45.0000,73.3129,78.0646,77.8622,72.6762,-15822085.9574,53036400.0000
75.4060,75.2795,75.8837,74.7164,-0.1132,1.7115,1.8247,56.3333,66.9711,64.9385,61.9285,33.8278,24.9999,66.0587,100.7822,100.0000,0.0000,100.0000,50.0000,72.3777,78.4343,77.8761,72.6828,-10884898.7065,58854400.0000
75.0373,75.1788,75.6614,74.4883,-0.1279,1.7251,1.8530,73.1515,77.1592,64.0266,61.5395,32.8945,24.6396,90.4077,132.7434,70.0000,10.0000,85.0000,55.0000,71.9220,78.1525,77.6729,72.6847,-5466232.3519,64483500.0000
74.9924,75.0814,75.4325,74.2563,-0.1480,1.7370,1.8849,71.4286,80.8071,62.1047,60.7133,32.0466,24.3007,72.7463,98.0629,80.0000,20.0000,90.0000,60.0000,71.9620,78.0228,77.4820,72.6808,-13192632.3519,56757100.0000
74.9430,74.9456,75.2453,74.0438,-0.1526,1.7693,1.9219,86.8976,81.9322,65.7528,62.1775,31.5071,24.0302,96.7364,127.7336,90.0000,30.0000,95.0000,65.0000,71.9825,77.9035,77.3680,72.5231,-8866551.2704,63159700.0000
74.8180,74.7825,74.9097,73.7584,-0.2242,1.7358,1.9601,84.0952,70.8555,66.6930,62.5597,30.7128,23.7098,126.1507,162.0599,100.0000,40.0000,100.0000,70.0000,72.0768,77.5591,77.1336,72.4314,-6586988.4132,69165000.0000
74.6391,74.5906,74.4709,73.4294,-0.3613,1.6549,2.0161,74.8039,55.5022,61.1421,59.9646,29.4663,23.3037,65.9910,82.6895,40.0000,50.0000,70.0000,75.0000,72.2496,77.0286,76.8489,72.3322,-8841423.3066,60755600.0000
74.5136,74.5451,74.2510,73.2156,-0.4341,1.6723,2.1065,53.6673,37.6624,59.5287,59.2514,29.2856,23.1505,38.4875,46.7895,50.0000,60.0000,75.0000,0.0000,72.1786,76.8485,76.7679,72.3223,-14396916.1123,54040700.0000
74.3772,74.5025,74.0663,73.0191,-0.5061,1.7089,2.2150,38.0353,29.0639,55.9281,57.6859,29.4425,23.0653,-2.0475,-3.3069,60.0000,70.0000,80.0000,0.0000,72.0317,76.7226,76.7152,72.2899,-7644269.0533,60928400.0000
74.5701,74.3124,74.0244,72.8890,-0.5267,1.8149,2.3415,21.2846,32.6734,50.8993,55.6138,30.4284,23.1433,-55.7695,-31.2491,70.0000,80.0000,85.0000,0.0000,71.9909,77.1493,77.1444,71.4804,-15440969.0533,53131700.0000
74.8496,73.8511,74.2083,72.8566,-0.4417,2.0315,2.4732,27.8717,50.1966,47.7446,54.3658,32.6883,23.4494,-116.5835,-32.2775,80.0000,90.0000,90.0000,0.0000,72.3209,77.3784,79.1719,68.5302,-17256383.5985,47258300.0000
75.1529,73.4212,74.5713,72.8862,-0.2419,2.3417,2.5836,48.8638,66.4005,50.6749,55.8578,35.9492,23.9076,-164.8970,-8.1233,90.0000,100.0000,95.0000,0.0000,73.1068,77.1991,80.2583,66.5840,-19522214.7911,42003500.0000
75.3204,72.8836,74.8767,72.8535,-0.0038,2.6403,2.6441,73.8545,73.0517,69.4640,64.0334,39.5724,24.3899,46.6903,60.2705,100.0000,60.0000,100.0000,5.0000,73.7154,76.9253,81.2305,64.5367,-15603281.2493,50393700.0000
75.1704,72.3360,74.5731,72.4967,0.0279,2.6729,2.6451,76.4833,64.1256,67.8372,63.2590,39.4427,24.0482,81.5094,65.5905,50.0000,70.0000,75.0000,10.0000,73.6608,76.6800,81.1534,63.5185,-7609381.2493,58387600.0000
74.9481,71.7461,74.3047,72.1510,0.0846,2.7227,2.6381,68.8172,51.2113,66.8890,62.8047,39.6840,23.7731,100.1610,69.4773,60.0000,80.0000,80.0000,0.0000,73.2243,76.6719,81.1235,62.3687,-8889414.5823,66067800.0000
74.7470,71.1328,74.0379,71.7979,0.1577,2.7746,2.6169,47.0762,45.0489,65.5292,62.1434,40.1787,23.5331,54.5631,62.7989,70.0000,90.0000,85.0000,5.0000,72.8679,76.6261,81.0361,61.2295,-16157179.0267,58462000.0000
74.5421,70.5804,73.8029,71.4508,0.2648,2.8423,2.5775,37.7404,49.6363,62.5210,60.7022,41.0554,23.3530,-24.9450,52.2186,80.0000,100.0000,90.0000,10.0000,72.4273,76.6568,80.7664,60.3944,-14939459.0265,52373400.0000
74.5766,70.0725,73.7134,71.1609,0.4666,2.9780,2.5113,50.3300,63.3304,60.8392,59.9094,42.7631,23.3221,-61.7420,52.1625,90.0000,0.0000,95.0000,0.0000,72.4738,76.6795,80.4952,59.6499,-23620859.0265,43692000.0000
74.6279,69.3984,73.7123,70.8917,0.7628,3.1574,2.3947,60.8386,66.5100,76.4867,66.3513,43.5672,23.0708,65.7926,76.2005,100.0000,0.0000,100.0000,5.0000,72.5872,76.6686,80.5117,58.2851,-23501259.0262,50270000.0000
74.0547,68.6202,73.1630,70.3346,0.8855,3.0895,2.2040,78.8227,68.6277,76.0548,66.0814,43.0590,22.5363,120.3214,93.6381,100.0000,0.0000,100.0000,10.0000,71.0787,77.0306,79.9022,57.3383,-19980199.9089,59976200.0000
72.8525,67.9622,72.5344,69.7390,0.9948,2.9774,1.9826,59.8687,63.3015,75.2361,65.5563,41.2571,21.7439,70.1166,93.9231,100.0000,0.0000,100.0000,15.0000,66.3524,79.3526,78.9797,56.9446,-27189286.8426,52185400.0000
71.6894,67.3060,71.8514,69.1213,1.0962,2.8301,1.7339,67.1918,68.3247,73.6839,64.5572,39.4190,20.9635,68.5136,106.0581,100.0000,0.0000,100.0000,20.0000,63.6077,79.7711,77.9818,56.6301,-21687957.1130,59542600.0000
70.4469,66.6710,71.1803,68.5160,1.2161,2.6760,1.4599,62.8438,72.9785,73.4231,64.3865,37.6896,20.2446,64.0865,112.6604,100.0000,10.0000,100.0000,25.0000,60.9989,79.8949,76.9757,56.3662,-24675646.4753,52152000.0000
69.5015,66.0865,70.3885,67.8605,1.2975,2.4533,1.1559,74.9384,81.2553,71.0338,62.8129,35.8208,19.5055,68.8567,125.5424,70.0000,20.0000,85.0000,30.0000,60.0705,78.9326,75.8028,56.3703,-17621444.4888,59498100.0000
68.5440,65.6110,69.6842,67.2607,1.4227,2.2542,0.8315,81.1533,85.4018,70.9066,62.7283,34.2312,18.8898,76.9734,145.7976,80.0000,0.0000,90.0000,35.0000,59.0112,78.0769,74.7306,56.4914,-24479944.4888,52639600.0000
67.5186,64.9997,68.8375,66.6046,1.4978,1.9736,0.4758,87.6741,84.6340,70.0785,62.1560,32.2191,18.1897,90.2966,176.2556,90.0000,10.0000,95.0000,40.0000,58.1314,76.9058,73.5446,56.4547,-18378385.3046,43897600.0000
66.6188,64.3893,67.9023,65.9265,1.5312,1.6326,0.1014,87.3779,75.3739,76.6720,65.3567,30.1470,17.5114,149.4331,275.6199,100.0000,20.0000,100.0000,0.0000,57.8165,75.4211,72.2659,56.5127,-12146370.5360,52435100.0000
65.5684,63.5759,66.4248,65.0187,1.3016,1.0202,-0.2814,78.8499,60.9963,76.2440,64.9923,26.3435,16.4637,229.1029,338.4611,100.0000,0.0000,100.0000,5.0000,58.4590,72.6778,70.3729,56.7789,-9787140.7247,39676000.0000
64.1690,62.7977,64.6901,64.0490,0.8632,0.2564,-0.6068,59.8940,46.9707,70.4950,60.3130,22.1959,15.3979,270.1011,259.3390,100.0000,10.0000,100.0000,10.0000,59.2631,69.0748,67.8860,57.7094,-22058703.2936,13853600.0000
63.1858,62.2222,63.4097,63.3750,0.4852,-0.3375,-0.8227,44.2450,45.2873,52.8987,49.2621,18.6661,14.7552,78.5463,96.6718,70.0000,20.0000,85.0000,15.0000,60.1123,66.2594,66.1998,58.2447,-23860003.2938,-5960700.0000
63.0718,61.9955,63.2850,63.3123,0.5133,-0.4306,-0.9439,36.7731,52.1885,52.9268,49.2750,18.3352,15.2455,38.9158,63.3872,80.0000,30.0000,90.0000,20.0000,60.0389,66.1048,66.0645,57.9265,-32572640.7938,-15918000.0000
62.9226,61.8037,63.1313,63.2424,0.5284,-0.5439,-1.0723,54.8436,65.4472,46.8612,46.0737,17.9675,15.7616,7.2043,44.4039,90.0000,40.0000,95.0000,25.0000,59.9359,65.9093,65.8426,57.7648,-29457562.9689,-25106500.0000
62.8951,61.8155,63.2836,63.3262,0.6796,-0.5247,-1.2044,64.9486,71.7445,59.7292,51.8487,18.9096,16.5300,84.8692,94.5404,100.0000,50.0000,100.0000,30.0000,59.8863,65.9038,65.8633,57.7678,-28458616.1600,-15716400.0000
62.6715,61.7182,62.8378,63.1195,0.5921,-0.7822,-1.3743,76.5494,70.7205,54.5707,49.0618,19.4763,17.3656,110.7820,104.3270,80.0000,60.0000,90.0000,35.0000,60.1085,65.2345,65.5127,57.9236,-23065229.8404,-4218000.0000
62.6779,61.6714,62.5832,63.0286,0.5560,-0.9663,-1.5223,73.7353,57.3937,51.3837,47.4178,21.3076,18.0109,21.2748,49.9798,90.0000,70.0000,95.0000,40.0000,60.1016,65.2543,65.3752,57.9677,-28220623.8523,-14717400.0000
62.4807,61.6605,62.4372,63.0063,0.5496,-1.1117,-1.6613,61.8769,37.7618,55.1671,49.0514,23.2681,18.5114,105.4724,98.4772,100.0000,80.0000,0.0000,45.0000,59.8065,65.1548,65.3470,57.9741,-27183627.0912,-5230800.0000
62.1598,61.8210,62.0794,62.8968,0.4355,-1.3632,-1.7987,36.5689,23.7113,55.1671,49.0514,24.5405,19.3941,113.4459,86.6425,100.0000,0.0000,0.0000,50.0000,59.5452,64.7744,66.1349,57.5071,-25319154.8693,8193400.0000
61.5834,62.0560,61.6421,62.7756,0.2432,-1.6644,-1.9076,14.8397,23.1462,37.5900,40.2837,25.9543,20.3232,-66.1603,-58.7580,40.0000,10.0000,0.0000,55.0000,58.4063,64.7605,67.2517,56.8604,-27809183.7286,-4312700.0000
61.4265,62.5108,61.9545,63.0429,0.3317,-1.6367,-1.9684,19.7252,34.0369,38.9769,40.9590,25.9948,20.3367,-59.6217,-74.1138,50.0000,20.0000,0.0000,60.0000,57.8668,64.9861,68.5184,56.5032,-27471293.7287,-17828300.0000
61.2587,62.9511,62.2509,63.2979,0.4347,-1.6166,-2.0513,34.8737,49.6404,48.1748,45.0873,26.0664,20.3570,43.3680,-14.1371,60.0000,30.0000,5.0000,65.0000,57.4159,65.1014,69.5970,56.3052,-15840502.5201,-4498300.0000
60.9192,63.1913,62.1221,63.3471,0.3676,-1.7924,-2.1600,47.5118,65.5094,46.3928,44.2518,28.2405,20.8217,72.7331,-6.3439,70.0000,40.0000,10.0000,70.0000,57.0921,64.7463,70.1426,56.2400,-11252599.8653,4288700.0000
60.6848,63.5144,62.0416,63.4379,0.2964,-1.9555,-2.2519,66.5356,79.9546,44.8439,43.5109,30.9221,21.5294,68.8569,-22.8072,80.0000,50.0000,15.0000,75.0000,56.9849,64.3847,70.8920,56.1368,-9923326.3114,-5172600.0000
60.7360,63.8132,62.0129,63.5713,0.2228,-2.1033,-2.3260,82.4808,79.9750,48.3876,45.1151,34.2547,22.1940,71.2056,-23.3404,90.0000,60.0000,20.0000,80.0000,56.9422,64.5298,71.4290,56.1973,-5228619.9051,-15726300.0000
60.7648,63.9762,61.7814,63.6257,0.0304,-2.3513,-2.3817,90.8473,65.3902,52.5885,46.9627,37.9576,22.8937,123.1034,1.3331,100.0000,70.0000,25.0000,85.0000,56.8974,64.6323,71.6594,56.2930,5755937.2376,-3835800.0000
60.6649,64.1962,61.2778,63.5813,-0.3454,-2.7347,-2.3893,66.5969,39.3515,39.3109,40.4788,42.0719,23.6301,55.9015,-37.6677,20.0000,80.0000,30.0000,90.0000,57.1022,64.2277,72.1230,56.2693,-4129889.6284,-15687000.0000
60.8404,64.5209,61.2801,63.8249,-0.5984,-2.9013,-2.3030,38.7263,23.3876,36.8538,39.3921,43.8544,23.7126,1.5720,-65.8936,0.0000,90.0000,35.0000,95.0000,57.0132,64.6677,72.4733,56.5685,-10374846.6962,-24268200.0000
61.4822,64.9215,61.3783,64.1392,-0.8747,-3.0281,-2.1534,12.7314,17.2267,19.3545,32.4111,45.2847,23.6835,-82.5120,-117.2400,0.0000,100.0000,0.0000,100.0000,56.0541,66.9103,72.8988,56.9443,-14903881.5899,-36501800.0000
62.5287,65.5588,62.0661,64.7557,-0.9510,-2.8857,-1.9347,18.7052,21.6386,20.1087,32.9534,42.9913,22.9092,-96.9905,-131.2531,0.0000,100.0000,0.0000,100.0000,56.0396,69.0178,73.3470,57.7705,-13113526.3656,-49830000.0000
63.5951,66.1961,62.8214,65.3965,-1.0041,-2.7010,-1.6970,20.2435,20.7760,20.6272,33.3330,40.4660,22.1030,-111.3634,-153.2362,0.0000,100.0000,0.0000,100.0000,56.5166,70.6736,73.7052,58.6869,-9709508.1836,-60843000.0000
64.6435,66.9509,63.6833,66.0759,-1.0082,-2.4541,-1.4459,25.9672,20.7411,21.5214,33.9994,37.7342,21.2839,-95.4654,-147.7300,10.0000,90.0000,0.0000,95.0000,57.5263,71.7608,74.4267,59.4750,-636509.9646,-50741900.0000
65.4634,67.6858,64.6272,66.7748,-0.9596,-2.1535,-1.1939,16.1172,17.0749,22.7917,34.9476,34.9248,20.5135,-127.0955,-184.4889,20.0000,100.0000,0.0000,100.0000,59.0840,71.8427,74.9490,60.4226,-9734732.1871,-60977400.0000
66.3440,68.4781,65.6242,67.4732,-0.8561,-1.8101,-0.9540,20.1389,16.8773,28.1983,38.6426,31.8033,19.7025,-82.4274,-125.1865,30.0000,90.0000,5.0000,95.0000,60.7660,71.9220,75.7330,61.2231,-3058265.5204,-40948000.0000
66.8903,69.0641,66.2778,67.9774,-0.8645,-1.6045,-0.7400,14.9687,20.2621,29.8518,39.6766,30.0847,19.4905,-113.8400,-140.4467,40.0000,100.0000,10.0000,100.0000,61.8052,71.9755,76.2451,61.8831,2929290.0350,-49368000.0000
67.1875,69.6559,66.9301,68.4653,-0.8620,-1.3859,-0.5238,15.5243,35.2246,28.1586,38.9839,28.1751,19.2674,-119.8618,-136.3702,50.0000,100.0000,15.0000,100.0000,62.6483,71.7267,76.8041,62.5077,8873914.4953,-35121400.0000
67.7274,70.2093,67.7927,69.0355,-0.7483,-1.0566,-0.3083,30.2932,57.1956,28.0226,38.9260,26.3138,19.1194,-193.1922,-159.4602,60.0000,100.0000,20.0000,100.0000,64.0916,71.3632,76.9262,63.4923,-2967950.1274,-47249300.0000
68.2014,70.7405,68.8528,69.6685,-0.4972,-0.6185,-0.1213,59.8562,74.1188,39.0007,45.7444,24.4884,19.0456,-139.3890,-110.9147,70.0000,40.0000,25.0000,70.0000,66.3395,70.0633,76.7424,64.7386,7495751.6474,-32754500.0000
68.3609,71.1629,69.2076,69.9224,-0.4843,-0.4812,0.0030,81.4374,76.1975,44.5357,48.5948,23.3719,19.2671,96.0100,-36.1980,0.0000,50.0000,30.0000,75.0000,66.5787,70.1430,77.3117,65.0141,17658828.0186,-16066400.0000
68.5889,71.4915,69.3096,70.0460,-0.5751,-0.4510,0.1241,81.0628,71.9179,46.8741,49.7448,25.7886,20.1035,111.5453,-30.0746,0.0000,60.0000,35.0000,80.0000,66.1900,70.9877,77.7895,65.1934,16865666.5973,-9272800.0000
68.7970,71.7256,69.3048,70.1213,-0.7331,-0.4653,0.2679,66.0924,60.4048,47.2420,49.9299,28.6388,20.9407,68.3017,-42.0381,0.0000,70.0000,40.0000,85.0000,65.8729,71.7211,78.0332,65.4180,13286982.8138,-17061700.0000
69.2582,71.8561,69.2776,70.1943,-0.9376,-0.4864,0.4512,68.5985,50.9384,39.2269,46.3937,31.8056,21.8219,-24.7471,-76.3223,0.0000,80.0000,45.0000,90.0000,64.9534,73.5629,78.0755,65.6368,17540316.1477,-25181700.0000
69.9082,72.1207,69.6429,70.4638,-1.0094,-0.3238,0.6856,46.5234,34.7921,43.5906,48.7904,33.5508,22.8160,-50.2615,-97.1500,0.0000,90.0000,50.0000,95.0000,64.8786,74.9379,78.0422,66.1993,13940531.6881,-31925600.0000
70.6121,72.3309,69.7976,70.6235,-1.1831,-0.2452,0.9379,37.6932,27.9390,39.9230,47.2107,35.4899,23.8625,-65.9907,-117.2546,10.0000,100.0000,55.0000,100.0000,64.4704,76.7538,78.0828,66.5790,22708720.2126,-17180100.0000
71.2379,72.6582,70.1645,70.8843,-1.2934,-0.0597,1.2337,20.1596,25.7374,30.6365,43.4168,36.8388,24.7965,-112.7327,-183.5322,20.0000,100.0000,60.0000,100.0000,64.9552,77.5206,78.1599,67.1565,8794517.9658,-32282100.0000
72.1243,73.0771,71.0201,71.3653,-1.1927,0.3643,1.5570,25.9642,25.9403,36.5583,47.1663,36.3143,25.3773,-92.2052,-163.4157,30.0000,80.0000,65.0000,90.0000,66.3931,77.8554,77.8042,68.3499,16427465.7134,-20348900.0000
72.6911,73.3493,71.5918,71.6724,-1.1721,0.6831,1.8552,31.0885,22.5380,32.8020,45.7358,36.9752,26.3984,-114.0859,-197.3560,40.0000,90.0000,70.0000,95.0000,67.4243,77.9578,77.5797,69.1190,26079107.2446,-10561000.0000
73.2797,73.6479,72.4429,72.0841,-0.9984,1.1498,2.1482,20.7683,19.6700,35.8359,47.6845,36.8939,27.3213,-171.8651,-271.8273,50.0000,100.0000,75.0000,100.0000,69.1565,77.4029,77.0131,70.2826,19836795.6574,-18905100.0000
73.9650,73.7598,73.2411,72.4244,-0.7799,1.6180,2.3978,15.7572,28.6598,42.9938,51.8849,36.8036,28.2928,-164.5655,-199.7214,60.0000,100.0000,80.0000,100.0000,70.8623,77.0677,76.5848,70.9348,19310016.3471,-3628500.0000
74.3941,73.7732,73.7329,72.5713,-0.6226,1.9702,2.5928,22.4845,45.0532,44.4024,52.6625,37.7687,29.6872,-207.9682,-179.1364,70.0000,100.0000,85.0000,100.0000,71.9091,76.8791,76.5486,70.9978,13829207.8364,-15337500.0000
74.6542,73.7193,74.2484,72.6933,-0.3965,2.3520,2.7485,47.7377,57.7948,55.6066,58.3390,40.5126,30.8209,-113.1414,-26.1030,80.0000,0.0000,90.0000,5.0000,73.1029,76.2056,76.7094,70.7292,22029092.1598,-6180600.0000
74.4541,73.5341,74.2951,72.5517,-0.3098,2.5378,2.8476,64.9374,59.9554,56.0725,58.5584,44.5146,31.4796,27.0707,63.4674,90.0000,10.0000,95.0000,0.0000,72.2553,76.6528,76.8618,70.2065,26761302.5332,567700.0000
