SMA-10,SMA-20,EMA-10,EMA-20,MACD_Hist-10,MACD-10,MACD_Signal-10,SlowK,SlowD,RSI-10,RSI-20,ADX-10,ADX-20,CCI-10,CCI-20,Aroon Down-10,Aroon Up-10,Aroon Up-20,Aroon Down-20,Real Upper Band-10,Real Lower Band-10,Real Upper Band-20,Real Lower Band-20,Chaikin A/D,OBV
135.4384,134.6613,136.7981,135.2523,0.7885,1.6493,0.8608,94.8780,89.5337,82.4821,72.1328,34.1797,21.0829,117.2170,208.6449,0.0000,100.0000,100.0000,50.0000,142.2291,128.6477,139.8484,129.4742,462654944.7527,216427801.0000
134.6151,134.2870,135.8402,134.6359,0.6337,1.2973,0.6636,90.1812,82.0246,82.1355,71.8248,30.0225,19.5215,147.2205,253.0527,10.0000,100.0000,100.0000,55.0000,140.3744,128.8558,138.5589,130.0151,459585098.3341,211326778.0000
133.8526,133.9942,134.7119,133.9747,0.3434,0.8486,0.5052,83.5420,77.7801,76.9233,67.4972,25.7136,18.0161,213.6483,312.9506,20.0000,100.0000,100.0000,60.0000,137.8093,129.8959,137.0328,130.9556,456774635.2773,206164703.0000
133.3742,133.8554,133.8708,133.4986,0.0907,0.5101,0.4194,72.3505,74.9237,70.5124,63.0309,21.1115,16.5131,290.6670,249.8868,30.0000,100.0000,100.0000,65.0000,135.8478,130.9005,136.2423,131.4685,452506102.5562,198800860.0000
133.0332,133.7830,133.2880,133.1834,-0.1221,0.2746,0.3967,77.4477,74.7282,57.4252,55.9632,16.9598,15.3258,120.4287,9.9289,40.0000,100.0000,35.0000,70.0000,134.3734,131.6931,135.9201,131.6458,450227708.0375,189361797.0000
132.9682,133.7786,133.1232,133.0943,-0.2064,0.2208,0.4272,74.9729,66.2322,55.3530,55.0138,16.4733,15.2358,105.6277,-14.1090,50.0000,0.0000,40.0000,75.0000,134.1639,131.7724,135.9141,131.6431,449732209.0262,185166572.0000
132.9968,133.7561,132.9854,133.0260,-0.3006,0.1782,0.4788,71.7638,51.0099,48.7546,52.1321,16.0614,15.1682,82.5502,-18.5648,60.0000,0.0000,45.0000,80.0000,134.2762,131.7174,135.9021,131.6101,453043103.0262,188477466.0000
133.2917,133.7392,133.0039,133.0391,-0.3472,0.2068,0.5540,51.9599,34.6207,46.9355,51.3694,16.4617,15.2774,-31.6677,-70.0571,70.0000,0.0000,50.0000,85.0000,135.4235,131.1600,135.9169,131.5614,450838214.1526,185808390.0000
133.4869,133.7131,133.0748,133.0764,-0.3783,0.2625,0.6408,29.3061,23.4978,43.7739,50.0384,18.1385,15.6898,-39.2660,-60.3697,80.0000,10.0000,55.0000,90.0000,135.7159,131.2579,135.9523,131.4740,449093011.8065,183691868.0000
133.7003,133.6936,133.2463,133.1578,-0.3668,0.3685,0.7354,22.5961,22.3668,38.6119,47.9145,20.0016,16.1239,-90.7841,-99.9347,90.0000,20.0000,60.0000,0.0000,135.8421,131.5586,135.9877,131.3995,450368061.8051,181214628.0000
133.8842,133.6993,133.5889,133.3107,-0.2676,0.5595,0.8271,18.5913,21.0508,46.0577,52.0252,20.5783,16.8574,-124.6151,-107.2013,100.0000,30.0000,65.0000,5.0000,135.5779,132.1906,135.9742,131.4243,449374023.8066,178232514.0000
133.9589,133.6485,133.7474,133.3565,-0.2182,0.6758,0.8940,25.9129,19.3956,49.0867,53.5777,21.2192,17.6294,-78.7083,-41.4385,70.0000,40.0000,70.0000,0.0000,135.5295,132.3882,136.0371,131.2599,453458761.0611,182359146.0000
134.1358,133.5466,133.8485,133.3633,-0.1764,0.7721,0.9485,18.6481,14.3915,52.2091,55.1578,23.4049,17.9945,-73.1360,-18.9836,80.0000,50.0000,75.0000,0.0000,135.7639,132.5078,136.1515,130.9416,456074974.8016,186130571.0000
134.3367,133.3950,133.8787,133.3265,-0.1517,0.8409,0.9926,13.6258,19.3359,47.7365,53.1977,25.3445,18.2660,-82.4194,-6.1644,90.0000,60.0000,80.0000,0.0000,136.1868,132.4865,136.2813,130.5087,459120526.6549,190242066.0000
134.5327,133.2184,134.0553,133.3520,-0.0500,0.9805,1.0305,10.9006,31.6561,49.6996,54.2543,27.3192,18.5091,-165.3633,-30.4020,100.0000,70.0000,85.0000,0.0000,136.2186,132.8469,136.5559,129.8810,462924251.8610,185187801.0000
134.5891,132.9573,134.2056,133.3492,0.0714,1.1144,1.0431,33.4811,48.1763,54.1181,56.6104,29.9825,18.8653,-67.1425,37.3112,10.0000,80.0000,90.0000,0.0000,136.1499,133.0283,136.9555,128.9592,467833590.2662,195657113.0000
134.5154,132.6754,134.2447,133.2776,0.1777,1.2029,1.0252,50.5866,50.6308,69.7432,64.0040,30.4094,18.6438,-9.3573,62.6137,0.0000,90.0000,95.0000,5.0000,136.2364,132.7943,137.1035,128.2473,470489841.6518,191033268.0000
134.1866,132.3002,133.8877,133.0066,0.1321,1.1128,0.9808,60.4613,43.9178,63.4035,60.7580,30.5600,18.3388,133.9758,122.4124,0.0000,100.0000,100.0000,10.0000,136.0140,132.3591,136.8580,127.7424,476035052.3522,196657696.0000
133.9393,132.0261,133.7212,132.8350,0.1576,1.1054,0.9478,40.8445,36.6797,62.2335,60.1979,28.4130,17.5219,69.5404,95.7215,0.0000,50.0000,75.0000,15.0000,136.0956,131.7830,136.6478,127.4043,474931716.8707,190342861.0000
133.6869,131.8387,133.5621,132.6664,0.1917,1.1001,0.9084,30.4477,44.4656,56.6471,57.6244,27.6365,17.0967,28.6845,80.4834,0.0000,60.0000,80.0000,20.0000,136.1237,131.2501,136.3569,127.3204,473821994.5026,186273879.0000
133.5143,131.6647,133.5662,132.5740,0.3078,1.1683,0.8604,38.7468,62.5796,57.3138,57.9354,27.6983,16.8640,-0.0580,65.9204,10.0000,70.0000,85.0000,25.0000,136.1992,130.8293,136.1749,127.1546,471404102.0172,182833032.0000
133.3382,131.4944,133.5538,132.4637,0.4469,1.2304,0.7835,64.2024,79.8196,71.2300,63.9852,28.4541,16.7698,61.3373,105.5025,0.0000,80.0000,90.0000,30.0000,136.1971,130.4792,135.9530,127.0357,473209154.5438,186601475.0000
132.9573,131.2421,133.2187,132.1902,0.4734,1.1452,0.6718,84.7896,89.0228,79.1487,67.0295,27.6466,16.3448,116.0270,144.0024,0.0000,90.0000,95.0000,35.0000,135.8110,130.1037,135.4274,127.0568,476523451.4079,189947187.0000
132.4533,130.9741,132.6625,131.8186,0.3992,0.9526,0.5534,90.4669,89.2588,76.7625,65.4256,25.4656,15.6577,181.3806,186.1623,0.0000,100.0000,100.0000,40.0000,134.9320,129.9746,134.6309,127.3172,478285956.8848,194989911.0000
131.9042,130.8107,132.1332,131.4790,0.3082,0.7618,0.4536,91.8119,87.0018,72.0806,62.6124,22.1692,14.7746,139.1301,151.5953,0.0000,100.0000,100.0000,45.0000,134.2741,129.5343,133.9857,127.6357,475470312.6956,190350802.0000
131.3255,130.7351,131.7311,131.2196,0.2429,0.6194,0.3766,85.4977,82.7166,68.7322,60.8240,19.9056,14.2478,128.5328,148.6609,0.0000,100.0000,100.0000,50.0000,134.1948,128.4563,133.6712,127.7990,471274632.7526,184782950.0000
130.8354,130.6885,131.3842,131.0015,0.1791,0.4949,0.3159,83.6959,81.9641,64.4324,58.7233,17.9955,13.8447,97.6536,122.6242,10.0000,100.0000,100.0000,55.0000,133.8636,127.8072,133.4874,127.8897,469075124.4484,178282181.0000
130.4138,130.6883,131.1221,130.8371,0.1319,0.4030,0.2711,78.9562,83.1096,61.8465,57.5387,16.7534,13.6262,80.2211,90.6665,20.0000,100.0000,5.0000,60.0000,133.5347,127.2928,133.4866,127.8901,464401314.2780,173183479.0000
130.1128,130.6836,130.8905,130.6973,0.0824,0.3205,0.2381,83.2402,84.9195,60.2050,56.7962,16.2121,13.5782,82.0543,74.2672,30.0000,100.0000,10.0000,65.0000,133.0770,127.1485,133.4721,127.8951,463414451.2067,169267861.0000
129.9905,130.7249,130.6633,130.5694,0.0186,0.2361,0.2175,87.1326,83.4991,59.6117,56.5222,16.1872,13.6472,93.9630,61.7206,40.0000,80.0000,0.0000,70.0000,132.7407,127.2402,133.6080,127.8418,463984048.2799,165964198.0000
129.8152,130.7611,130.4068,130.4380,-0.0782,0.1346,0.2129,84.3857,77.4686,59.9775,56.6774,16.5390,13.7981,112.1204,60.2590,50.0000,90.0000,0.0000,75.0000,132.2867,127.3438,133.7155,127.8067,463778354.3147,164771173.0000
129.6506,130.8682,130.0837,130.2883,-0.2337,-0.0012,0.2324,78.9792,65.7979,56.6241,55.0352,16.9299,13.9569,150.5299,57.9769,60.0000,100.0000,0.0000,80.0000,131.7457,127.5554,134.1150,127.6214,464309085.3318,167896589.0000
129.5269,131.1620,129.8238,130.1866,-0.4036,-0.1128,0.2909,69.0410,51.7560,53.3040,53.4549,17.3642,14.1240,121.0845,0.4115,70.0000,100.0000,0.0000,85.0000,131.3583,127.6954,135.4052,126.9187,463557848.5318,164140405.0000
129.4948,131.5874,129.6333,130.1346,-0.5870,-0.1952,0.3918,49.3736,35.4934,45.9732,50.1784,18.3701,14.4206,15.1435,-59.7731,80.0000,0.0000,5.0000,90.0000,131.2541,127.7355,137.0761,126.0988,465847065.8620,158486314.0000
129.7172,132.0272,129.6510,130.1958,-0.7213,-0.1828,0.5385,36.8534,25.3689,34.5143,45.6794,19.1669,15.1628,-42.5079,-81.2869,90.0000,0.0000,10.0000,95.0000,131.9488,127.4856,138.1644,125.8899,469680390.0367,163351687.0000
130.1446,132.4822,129.9831,130.4105,-0.7408,-0.0220,0.7188,20.2533,21.1028,35.6557,46.3462,19.3581,15.8064,-159.7171,-125.3433,100.0000,0.0000,15.0000,100.0000,132.6385,127.6507,138.7522,126.2122,466945955.7054,157958078.0000
130.5417,132.8105,130.3370,130.6231,-0.7444,0.1596,0.9040,18.9999,24.4002,35.2991,46.2081,18.1916,16.2180,-103.6558,-105.6439,100.0000,0.0000,20.0000,0.0000,133.0565,128.0268,138.8732,126.7477,468294052.5042,162653823.0000
130.9629,132.6904,130.7791,130.8626,-0.6966,0.3936,1.0901,24.0553,29.3392,38.9090,48.4103,18.0469,16.9775,-122.0404,-97.6618,100.0000,10.0000,25.0000,5.0000,133.2687,128.6570,139.1820,126.1987,465001246.5062,158961889.0000
131.2544,132.5553,131.1403,131.0424,-0.6600,0.6043,1.2643,30.1454,28.6368,47.1724,52.9753,18.3046,17.8514,-70.0428,-61.0880,80.0000,20.0000,30.0000,10.0000,133.2936,129.2152,139.4365,125.6741,465566275.0618,164047146.0000
131.4594,132.3545,131.2404,131.0796,-0.7212,0.7081,1.4293,33.8168,22.7905,42.7187,51.1969,19.8616,18.4384,-31.2256,-33.5141,90.0000,0.0000,35.0000,15.0000,133.6377,129.2811,139.6626,125.0465,469772258.4855,168351515.0000
131.7071,132.1885,131.5016,131.1864,-0.7156,0.8939,1.6096,21.9482,16.3502,43.5072,51.6400,21.7193,18.8507,-91.9985,-44.2960,100.0000,0.0000,40.0000,20.0000,133.7542,129.6600,139.8400,124.5370,472379006.6631,163580674.0000
132.0859,132.0511,131.7876,131.2887,-0.6856,1.1029,1.7885,12.6065,18.6138,42.2366,51.1077,22.6393,19.6538,-130.2052,-40.3934,90.0000,0.0000,45.0000,25.0000,134.2841,129.8876,139.9346,124.1675,469121108.4629,158950643.0000
132.7971,131.8939,132.1812,131.4226,-0.5862,1.3737,1.9599,14.4960,27.7990,43.7778,52.0544,23.2874,20.5709,-200.2094,-38.6798,100.0000,0.0000,50.0000,30.0000,136.1539,129.4402,140.0540,123.7338,466601325.4759,155262265.0000
133.6800,131.6676,132.5858,131.5344,-0.4421,1.6643,2.1064,28.7390,35.7739,50.6375,56.1291,24.0075,21.5363,-107.4925,-13.5024,100.0000,10.0000,55.0000,35.0000,138.3835,128.9765,140.2266,123.1086,467828154.2056,159760637.0000
134.3371,131.3764,132.7655,131.5088,-0.3501,1.8668,2.2169,40.1620,33.8055,54.1553,58.1199,25.8606,22.2436,-58.6425,13.2483,70.0000,20.0000,60.0000,40.0000,139.5969,129.0774,140.2895,122.4632,471846865.1147,164181219.0000
134.8198,131.0543,132.8399,131.4118,-0.2728,2.0316,2.3045,38.4207,24.5661,53.8516,57.9708,28.1402,22.5992,-50.4463,26.8394,80.0000,30.0000,65.0000,0.0000,140.1762,129.4635,140.2528,121.8557,473348003.5981,167569503.0000
135.0792,130.7494,132.9462,131.3119,-0.1532,2.2195,2.3727,22.8339,13.7957,54.7908,58.5399,29.6589,22.7064,-67.2697,27.1950,0.0000,40.0000,70.0000,5.0000,140.1794,129.9791,140.1563,121.3424,475369463.7310,170797805.0000
134.4179,130.4212,133.0323,131.1806,-0.0042,2.4068,2.4110,12.4436,8.4042,52.9610,57.5590,31.3463,22.8193,-41.3529,30.1681,10.0000,50.0000,75.0000,0.0000,141.8403,126.9954,140.0088,120.8337,474820298.7503,175022151.0000
133.8561,130.0601,133.2462,131.0870,0.2487,2.6607,2.4120,6.1096,14.9383,55.7395,59.3855,33.4742,23.0003,-26.2211,32.7965,20.0000,60.0000,80.0000,0.0000,142.6314,125.0808,139.9127,120.2075,471643283.6539,170815962.0000
133.2497,129.6697,133.3588,130.9130,0.5281,2.8780,2.3498,6.6594,33.9039,55.1146,59.0213,35.6594,23.1379,-9.3401,42.5620,30.0000,70.0000,85.0000,0.0000,143.0303,123.4691,139.6841,119.6553,472158568.1210,165922183.0000
132.6699,129.2840,133.5403,130.7416,0.9156,3.1335,2.2178,32.0459,62.4803,60.8280,62.9881,37.5540,23.1200,2.5870,51.8479,40.0000,80.0000,90.0000,5.0000,143.2077,122.1322,139.4196,119.1484,476089169.0282,161668519.0000
132.0163,128.8833,133.4377,130.3983,1.2764,3.2653,1.9889,63.0064,83.3535,76.0128,72.9634,39.6590,23.1012,37.1092,95.3353,50.0000,90.0000,95.0000,10.0000,142.9460,121.0865,138.8737,118.8929,480102116.8733,167112313.0000
130.9907,128.3126,132.6175,129.6899,1.3980,3.0678,1.6698,92.3886,84.8216,89.2312,80.9981,40.2907,22.5332,84.9584,168.9854,60.0000,100.0000,100.0000,15.0000,141.7322,120.2492,137.6355,118.9896,485716216.2066,175285330.0000
129.6551,127.5855,131.1569,128.6899,1.2408,2.5611,1.3203,94.6654,67.0853,88.4960,80.1502,36.2584,20.5344,124.6817,243.4262,70.0000,100.0000,100.0000,20.0000,139.2462,120.0640,135.5745,119.5965,491442776.0729,181050714.0000
128.4156,126.9207,129.5588,127.6732,0.9528,1.9629,1.0101,67.4107,41.9392,87.5008,78.9963,31.4778,18.3455,175.6366,341.5525,80.0000,90.0000,95.0000,25.0000,136.2320,120.5993,133.2588,120.5825,485969224.4857,173202394.0000
127.2887,126.3130,127.8480,126.6643,0.5100,1.2819,0.7719,39.1799,27.1309,85.0433,76.2257,26.3966,16.1756,333.3333,565.9676,0.0000,100.0000,100.0000,30.0000,132.4945,122.0829,130.5539,122.0721,476722626.4979,163323550.0000
126.4195,125.7895,126.2685,125.7916,-0.0160,0.6284,0.6444,19.2271,25.7678,51.3415,53.3383,20.7507,13.8914,-83.9487,14.5752,10.0000,50.0000,75.0000,35.0000,127.4129,125.4261,127.4075,124.1714,470462848.6792,132878267.0000
126.4246,125.7104,126.3404,125.7754,0.0542,0.7026,0.6484,22.9857,37.2011,57.9515,56.2307,22.1847,14.2367,-26.1761,51.7427,0.0000,60.0000,80.0000,40.0000,127.4087,125.4406,127.4408,123.9800,471619326.1904,137819580.0000
126.2640,125.6069,126.3155,125.7041,0.1006,0.7354,0.6348,35.0907,52.8475,61.0698,57.5369,22.9578,14.4331,28.7553,79.1933,0.0000,70.0000,85.0000,0.0000,127.6285,124.8996,127.3942,123.8197,472979925.9156,140854764.0000
126.0896,125.4927,126.2355,125.6019,0.1342,0.7439,0.6097,53.5269,65.0231,61.9936,57.9303,22.6994,14.4190,37.8654,81.7426,0.0000,80.0000,90.0000,5.0000,127.6331,124.5462,127.2842,123.7012,474594676.8199,138364216.0000
125.8981,125.4197,126.1225,125.4817,0.1608,0.7369,0.5761,69.9250,69.3362,72.3332,62.1700,22.4123,14.4041,102.3339,134.6626,10.0000,90.0000,95.0000,10.0000,127.5413,124.2549,127.1178,123.7215,476338726.2829,141619775.0000
125.7504,125.2887,125.8240,125.2728,0.1079,0.6438,0.5360,71.6173,68.1536,68.4420,59.8786,20.8193,14.1326,185.2210,210.1102,20.0000,100.0000,100.0000,15.0000,127.0284,124.4724,126.7183,123.8591,477913625.5666,145294540.0000
125.6344,125.1770,125.5909,125.1044,0.0670,0.5760,0.5090,66.4664,69.9012,59.4385,55.3757,18.0836,13.6575,106.6254,143.2473,30.0000,100.0000,100.0000,0.0000,126.6717,124.5972,126.4325,123.9216,476673971.1047,141265663.0000
125.5159,125.0499,125.5370,125.0276,0.0946,0.5868,0.4922,66.3770,74.2127,61.2584,56.0674,16.3687,13.5554,48.1813,94.5040,40.0000,90.0000,95.0000,0.0000,126.6960,124.3357,126.5116,123.5883,475483354.6608,138586776.0000
125.4257,124.9000,125.4443,124.9301,0.1113,0.5799,0.4686,76.8602,73.1295,61.7446,56.2581,15.8635,13.8122,98.7277,133.2067,50.0000,100.0000,100.0000,5.0000,126.5959,124.2554,126.5613,123.2388,476374259.4495,140835250.0000
125.3372,124.7892,125.3235,124.8187,0.1183,0.5591,0.4408,79.4008,64.0204,65.4863,57.7512,14.9004,14.0057,81.8605,108.9687,60.0000,40.0000,70.0000,10.0000,126.4566,124.2178,126.4410,123.1375,477762413.3941,138298279.0000
125.1594,124.6552,125.1146,124.6667,0.0853,0.4965,0.4112,63.1276,49.7849,63.5610,56.6934,14.6343,14.4141,135.3685,136.3400,70.0000,50.0000,75.0000,15.0000,126.1958,124.1230,126.2404,123.0701,478178198.4574,140523952.0000
124.9962,124.5182,124.9186,124.5266,0.0466,0.4364,0.3899,49.5327,45.8884,53.4614,51.7309,13.8214,14.7403,106.6652,101.7721,80.0000,60.0000,80.0000,20.0000,125.9655,124.0269,126.0895,122.9470,478124770.0697,138238227.0000
124.9498,124.4164,124.9347,124.4930,0.0924,0.4706,0.3782,36.6944,51.6333,54.4755,52.1546,13.3939,15.2108,-24.5703,30.4065,0.0000,70.0000,85.0000,25.0000,125.9856,123.9141,126.1454,122.6875,475901485.9288,135282777.0000
124.8957,124.3121,124.9354,124.4468,0.1435,0.4986,0.3551,51.4380,63.5073,53.5234,51.7036,14.8354,15.8404,-11.8826,36.7927,10.0000,80.0000,90.0000,30.0000,125.9848,123.8067,126.1524,122.4718,477441939.3666,137918664.0000
124.9413,124.2232,124.9591,124.4066,0.2184,0.5377,0.3192,66.7676,69.7801,67.9025,57.4952,16.4370,16.5031,65.8824,83.7156,20.0000,90.0000,95.0000,35.0000,126.0531,123.8294,126.1258,122.3206,475348591.6379,137918664.0000
124.8270,124.0265,124.7304,124.2401,0.1970,0.4616,0.2646,72.3162,69.5097,65.9511,56.3953,16.7178,17.2147,171.7037,141.1905,30.0000,100.0000,100.0000,40.0000,125.6925,123.9615,125.9714,122.0815,476472711.7067,141364737.0000
124.7197,123.9299,124.5119,124.0851,0.1704,0.3858,0.2154,70.2564,62.8369,56.7891,51.8042,15.0685,17.5689,54.8984,88.6113,0.0000,30.0000,65.0000,45.0000,125.3542,124.0851,125.7155,122.1443,477138632.7363,137258224.0000
124.5839,123.8517,124.4816,124.0258,0.2191,0.3919,0.1728,65.9566,51.8818,62.5287,53.8456,15.2943,18.4886,-6.2137,63.6509,0.0000,40.0000,70.0000,50.0000,125.6531,123.5148,125.6415,122.0619,473439007.0266,132078748.0000
124.3744,123.7190,124.3548,123.9177,0.2348,0.3528,0.1180,52.2976,39.6321,63.2634,54.1042,16.3526,19.2624,49.2370,92.5946,10.0000,50.0000,75.0000,0.0000,125.7670,122.9817,125.5266,121.9114,473219673.9859,134820411.0000
124.2412,123.5064,124.1884,123.7929,0.2332,0.2926,0.0593,37.3913,39.5798,57.9246,51.4462,16.4063,20.2613,59.3724,102.2464,20.0000,60.0000,80.0000,0.0000,125.5832,122.8992,125.5914,121.4214,474582937.6964,137109687.0000
124.1510,123.3222,124.1225,123.7200,0.2734,0.2744,0.0010,29.2074,52.4443,56.8267,50.9212,16.4834,21.3173,0.7337,55.1481,30.0000,70.0000,85.0000,0.0000,125.5359,122.7662,125.6641,120.9803,469198322.6964,131725072.0000
124.0402,123.0988,124.0686,123.6521,0.3267,0.2594,-0.0673,52.1408,71.7472,57.0180,50.9960,18.0527,22.0698,25.8772,76.4765,40.0000,80.0000,90.0000,5.0000,125.5134,122.5671,125.8213,120.3764,471108534.6416,135181646.0000
123.8831,122.9296,123.9990,123.5753,0.3838,0.2348,-0.1490,75.9846,84.5151,57.1045,51.0316,19.7057,22.8807,26.7935,80.1119,50.0000,90.0000,95.0000,10.0000,125.5047,122.2614,125.7316,120.1277,472729665.3131,138199658.0000
123.7284,122.8309,123.9119,123.4895,0.4441,0.1991,-0.2450,87.1161,82.1165,66.5560,54.8151,21.7466,23.6048,111.5962,148.7474,60.0000,100.0000,100.0000,15.0000,125.4203,122.0366,125.5581,120.1036,470118535.5287,145497431.0000
123.5051,122.6561,123.6070,123.3006,0.4157,0.0597,-0.3560,90.4445,68.7708,63.9204,53.1986,21.6799,24.7891,157.2210,175.0195,70.0000,90.0000,95.0000,20.0000,124.8758,122.1345,125.1719,120.1402,473603345.4563,149240375.0000
123.2260,122.5358,123.3317,123.1379,0.3855,-0.0745,-0.4599,68.7891,51.5601,62.6747,52.4380,21.7246,26.0709,191.3919,181.0396,80.0000,100.0000,100.0000,25.0000,124.5259,121.9260,124.8427,120.2289,472103732.5026,145169997.0000
123.1401,122.4023,123.0410,122.9798,0.3326,-0.2237,-0.5563,47.0789,43.4397,53.1508,47.0940,21.7743,27.4203,150.6191,127.3057,90.0000,100.0000,100.0000,30.0000,124.1320,122.1482,124.5069,120.2976,470306735.6825,139947475.0000
123.1195,122.3554,122.9854,122.9470,0.3659,-0.2736,-0.6394,38.8124,49.2206,50.3166,45.6530,23.4198,28.4043,-140.2435,-0.4711,100.0000,90.0000,95.0000,35.0000,124.1065,122.1324,124.4202,120.2907,466916194.3052,135398141.0000
123.0636,122.2906,122.9919,122.9461,0.4318,-0.2991,-0.7309,44.4278,54.9812,58.0103,48.7241,23.1397,28.5121,3.6393,68.0315,0.0000,100.0000,100.0000,40.0000,124.1404,121.9869,124.3573,120.2239,466672540.5884,138742842.0000
122.7716,122.1897,122.8184,122.8591,0.4283,-0.4105,-0.8388,64.4217,56.7551,56.6281,47.9538,23.9910,28.8726,114.9146,120.7146,0.0000,40.0000,70.0000,45.0000,124.3760,121.1672,124.1515,120.2278,469002119.0627,142898810.0000
122.4933,122.1089,122.6485,122.7829,0.4184,-0.5275,-0.9459,56.0941,49.8029,54.2889,46.6385,26.3150,29.6386,56.1495,92.4521,0.0000,50.0000,75.0000,50.0000,124.3788,120.6078,123.9648,120.2531,470092580.2478,139693515.0000
122.1575,122.1083,122.5133,122.7330,0.4147,-0.6359,-1.0505,49.7494,46.5683,51.0368,44.8259,29.1213,30.3890,93.5315,145.1527,10.0000,60.0000,80.0000,55.0000,124.5163,119.7986,123.9626,120.2540,471919312.7840,142791018.0000
121.9762,122.1300,122.4473,122.7249,0.4347,-0.7195,-1.1542,43.5651,52.8147,51.2894,44.9374,31.6903,31.2788,56.7821,84.2805,20.0000,70.0000,85.0000,60.0000,124.3845,119.5679,124.0264,120.2336,470421298.2820,139442515.0000
121.9333,122.1258,122.3590,122.7123,0.4436,-0.8192,-1.2629,46.3903,63.3819,52.6980,45.5840,34.2893,31.8077,46.6958,50.7011,30.0000,80.0000,90.0000,65.0000,124.2929,119.5736,124.0161,120.2354,471228423.4336,135827998.0000
121.8070,122.1406,122.2052,122.6766,0.4182,-0.9556,-1.3738,68.4886,75.8771,46.2802,41.7345,36.3825,32.1716,55.2961,53.9769,40.0000,90.0000,95.0000,70.0000,124.0460,119.5680,124.0639,120.2172,473007521.8494,138543464.0000
121.8457,122.2001,122.2388,122.7421,0.4640,-1.0144,-1.4783,75.2666,76.4096,58.7003,47.2351,38.7083,32.5546,86.4075,74.5279,50.0000,100.0000,100.0000,75.0000,124.1136,119.5777,124.1818,120.2183,471128211.4781,135542471.0000
121.6644,122.1469,121.8961,122.6328,0.3439,-1.2504,-1.5943,83.8762,68.5457,54.2470,44.4312,41.9883,33.1019,138.8337,121.5878,60.0000,100.0000,100.0000,80.0000,123.5406,119.7882,124.0097,120.2841,475651717.9048,140628486.0000
121.5914,122.1468,121.6318,122.5852,0.2177,-1.4625,-1.6803,70.0858,49.6347,49.3969,41.5152,46.3375,33.9432,113.4066,65.6452,70.0000,100.0000,15.0000,85.0000,123.2891,119.8937,124.0093,120.2842,475529754.8831,137762355.0000
121.5175,122.1891,121.4616,122.6049,0.0926,-1.6421,-1.7347,51.6749,30.2776,35.5649,34.1265,50.9808,34.5954,44.4987,-20.0431,80.0000,40.0000,0.0000,90.0000,123.1306,119.9045,124.1101,120.2681,475654938.2715,134182110.0000
121.6077,122.3627,121.5971,122.7894,0.0678,-1.6901,-1.7579,27.1435,21.6198,35.0321,33.8620,55.0662,34.9847,-58.8997,-113.1695,90.0000,50.0000,0.0000,95.0000,123.1616,120.0538,124.3934,120.3321,474718448.1661,130146689.0000
121.7246,122.5516,121.7741,122.9988,0.0534,-1.7214,-1.7748,12.0143,26.7829,25.3052,29.1294,55.3557,34.3662,-167.4677,-182.5201,100.0000,0.0000,5.0000,100.0000,123.1913,120.2578,124.6670,120.4363,473130146.8927,127650787.0000
122.0591,122.8039,122.1910,123.3251,0.1436,-1.6445,-1.7882,25.7015,44.5031,30.2789,31.7614,53.4586,33.2564,-249.7839,-189.5811,100.0000,0.0000,0.0000,100.0000,123.1965,120.9218,124.7932,120.8146,470592282.4740,124701377.0000
122.2838,123.0263,122.4561,123.5701,0.1896,-1.6345,-1.8241,42.6329,52.9603,39.2228,35.7131,51.5907,32.1726,-128.1227,-115.7182,80.0000,10.0000,0.0000,90.0000,123.3807,121.1869,125.1484,120.9043,474089895.2937,128830138.0000
