SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD-10-10,MACD_Signal-10-10,MACD_Hist-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Lower Band-10-10,Real Middle Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
136.5432,135.1021,136.0690,135.2813,-0.0878,1.0533,1.1411,9.0311,20.0186,45.8777,50.8684,23.7559,13.3898,-110.1612,-15.9173,90.0000,60.0000,80.0000,0.0000,139.3146,133.7719,140.1563,130.0479,1000191382.2990,850772925.0000
136.5413,134.7250,136.4011,135.3557,0.1127,1.2758,1.1630,13.2618,38.6599,49.6705,52.9550,25.9017,14.0756,-102.4660,3.1897,100.0000,70.0000,85.0000,0.0000,139.3181,133.7645,140.8848,128.5653,1001183278.9186,844897845.0000
136.5787,134.2885,136.6280,135.3532,0.3242,1.4591,1.1348,37.7628,62.9590,56.7022,56.6332,28.2859,14.7975,-15.5721,49.0536,20.0000,80.0000,90.0000,5.0000,139.3015,133.8559,141.3693,127.2076,1006369412.1627,857690307.0000
136.5260,133.8241,136.6067,135.2089,0.4813,1.5351,1.0538,64.9551,80.0510,64.6444,60.4816,29.5757,15.0048,40.3213,71.3445,30.0000,90.0000,95.0000,0.0000,139.2559,133.7960,141.4057,126.2425,1011107089.6993,862923788.0000
136.4358,133.4422,136.2929,134.9131,0.5444,1.4778,0.9334,86.1590,83.8149,72.2701,63.9365,30.8084,15.1783,171.0402,111.8690,40.0000,100.0000,100.0000,5.0000,139.0181,133.8534,140.9087,125.9757,1013367107.9773,870597916.0000
136.0213,133.2268,135.6684,134.4721,0.4756,1.2729,0.7974,89.0389,73.6360,68.4794,61.5745,28.6493,14.6297,152.4275,101.2086,0.0000,100.0000,100.0000,10.0000,138.0234,134.0191,140.2639,126.1898,1012065257.7790,863080781.0000
135.5847,133.0254,135.1781,134.1139,0.4395,1.1179,0.6785,76.2468,52.7385,64.0967,59.0462,27.0551,14.3121,105.8068,86.9155,0.0000,30.0000,65.0000,15.0000,137.6813,133.4881,139.7420,126.3087,1010857030.8253,857186098.0000
135.3122,132.8560,134.8496,133.8462,0.4593,1.0278,0.5686,55.6223,36.2870,63.9902,58.9857,26.2302,14.2565,125.7062,95.0203,0.0000,40.0000,70.0000,20.0000,137.4876,133.1368,139.3655,126.3465,1004982779.5025,868458310.0000
134.8574,132.6452,134.4544,133.5534,0.4471,0.9009,0.4538,26.3464,30.5218,58.7427,56.0422,25.3367,14.2046,43.9427,72.8393,0.0000,50.0000,75.0000,25.0000,137.5763,132.1385,138.9213,126.3690,999638101.1663,861122477.0000
134.2971,132.5325,134.2764,133.3743,0.5234,0.8654,0.3420,26.8921,43.2931,58.5908,55.9582,25.5005,14.4750,48.0627,75.6300,0.0000,60.0000,80.0000,30.0000,138.4093,130.1849,138.6971,126.3679,999517466.8253,854728857.0000
133.6610,132.3927,134.0673,133.1803,0.6003,0.8115,0.2111,38.3269,60.3454,56.0801,54.5346,25.7163,14.7689,37.3945,65.3516,0.0000,70.0000,85.0000,35.0000,138.8374,128.4846,138.4330,126.3525,1001141944.7724,847606146.0000
132.9088,132.2893,133.9589,133.0355,0.7372,0.7982,0.0611,64.6603,76.9191,62.2320,57.7471,26.5189,15.2357,67.5039,93.0231,0.0000,80.0000,90.0000,40.0000,139.3728,126.4447,138.2482,126.3304,1004220382.5139,853168937.0000
131.9982,132.1336,133.5598,132.7493,0.7708,0.6476,-0.1232,78.0490,85.0061,64.5783,58.9613,26.3932,15.5098,87.8479,112.4878,10.0000,90.0000,95.0000,45.0000,139.1328,124.8637,137.8812,126.3861,1010316950.8626,859717103.0000
131.1223,131.8748,132.9740,132.3865,0.7169,0.4010,-0.3159,88.0480,88.7154,69.4999,61.5263,26.0487,15.7541,121.1041,143.2771,0.0000,100.0000,100.0000,50.0000,138.1301,124.1144,137.3259,126.4238,1013506949.2442,867217910.0000
130.4487,131.5867,132.0534,131.8886,0.4818,-0.0134,-0.4952,88.9213,88.4856,63.6576,57.4000,25.5662,15.9887,122.1732,114.9432,10.0000,100.0000,100.0000,55.0000,136.2054,124.6920,136.4796,126.6938,1012977257.5172,858001274.0000
130.4324,131.4169,131.4079,131.5655,0.2933,-0.3223,-0.6156,89.1770,86.0597,58.9027,54.2734,26.4594,16.7068,101.3039,83.9751,20.0000,10.0000,55.0000,60.0000,136.1386,124.7262,136.0594,126.7745,1017234426.6531,849770747.0000
130.4660,131.3764,130.9408,131.3608,0.1246,-0.5644,-0.6889,87.3585,76.5007,60.9956,55.3990,28.6032,17.3561,94.5474,82.6385,30.0000,20.0000,60.0000,65.0000,136.2477,124.6843,135.9587,126.7940,1013077472.3917,844775957.0000
130.3997,131.3180,130.2762,131.0902,-0.1880,-0.9081,-0.7201,81.6437,60.3876,54.6321,51.1800,30.9852,18.0397,42.8903,16.3129,40.0000,30.0000,65.0000,70.0000,136.0344,124.7651,135.7972,126.8388,1012090711.0873,838241997.0000
130.4329,131.4284,129.8755,130.9861,-0.4721,-1.1451,-0.6731,60.4998,41.6572,43.8181,44.6609,33.6816,18.2860,-6.5104,-46.2987,50.0000,40.0000,70.0000,75.0000,136.1105,124.7553,136.0829,126.7740,1008794753.7418,829126151.0000
130.7679,131.6822,129.9250,131.1265,-0.6288,-1.1838,-0.5551,39.0193,29.8727,39.5647,42.2579,34.1377,17.8283,-33.1095,-82.4057,60.0000,50.0000,0.0000,80.0000,136.6146,124.9213,136.4730,126.8914,1010037215.7324,822265600.0000
131.1244,132.0167,130.1626,131.3655,-0.7370,-1.1349,-0.3979,25.4525,24.2595,28.3966,36.2364,33.6724,17.0865,-83.2604,-155.2879,70.0000,60.0000,5.0000,85.0000,136.8956,125.3533,136.9048,127.1286,1007795077.3573,815616500.0000
131.6699,132.4353,130.8581,131.8215,-0.6567,-0.8703,-0.2136,25.1462,28.4943,25.7985,34.8782,30.6719,15.6637,-128.9557,-214.1229,80.0000,70.0000,10.0000,90.0000,136.7849,126.5549,136.9651,127.9054,1011268214.2305,807181739.0000
132.2690,132.8758,131.7933,132.3660,-0.4315,-0.4809,-0.0494,22.1798,41.1110,27.6495,36.3877,26.7742,14.0233,-164.5151,-227.9674,90.0000,80.0000,0.0000,95.0000,136.1448,128.3933,136.7331,129.0185,1009013159.4060,814992726.0000
132.6274,133.2866,132.7616,132.8849,-0.1155,-0.0570,0.0585,38.1570,61.0542,36.4651,43.0078,22.9179,12.5064,-263.8863,-270.8667,100.0000,90.0000,5.0000,100.0000,135.0333,130.2216,136.4213,130.1519,1007987078.3841,807631710.0000
132.7247,133.5072,133.2906,133.1484,0.0977,0.1850,0.0873,62.9963,74.3247,63.9695,58.0379,18.6331,10.9097,78.0000,-2.8374,20.0000,100.0000,10.0000,60.0000,134.8179,130.6315,136.4052,130.6093,1013507154.1971,830879115.0000
132.4015,133.4586,132.9562,132.9751,-0.0211,0.0418,0.0629,82.0092,77.3220,57.8048,54.8089,19.1495,10.9974,164.7217,34.2912,30.0000,100.0000,15.0000,65.0000,134.0714,130.7316,136.3005,130.6166,1025288133.4396,842798694.0000
132.2867,133.4617,132.7587,132.8835,-0.1131,-0.0449,0.0682,77.9686,75.6331,53.4590,52.7127,20.4947,11.5386,122.6906,-7.4273,40.0000,100.0000,20.0000,70.0000,133.6785,130.8949,136.3055,130.6179,1027384367.0944,837325195.0000
132.2362,133.4579,132.6452,132.8429,-0.1926,-0.0962,0.0964,71.9881,76.1431,46.0068,49.3921,22.5643,11.9576,53.7433,-42.8963,50.0000,0.0000,25.0000,75.0000,133.5137,130.9588,136.3029,130.6129,1020815237.8154,830373398.0000
132.4239,133.5146,132.6971,132.8883,-0.2176,-0.0730,0.1446,76.9426,74.1517,51.0775,51.7713,23.1955,12.0436,47.0542,-36.8283,60.0000,0.0000,30.0000,80.0000,134.2027,130.6452,136.3189,130.7103,1016778671.9792,824916559.0000
132.5964,133.5756,132.6293,132.8763,-0.3014,-0.1024,0.1990,79.4984,62.0775,45.7866,49.4975,24.7765,12.3336,6.8578,-52.5027,70.0000,0.0000,35.0000,85.0000,134.8399,130.3530,136.3857,130.7655,1021376831.4963,829775607.0000
132.9090,133.5532,132.6756,132.9242,-0.3536,-0.0793,0.2743,66.0142,42.7541,46.3038,49.7532,25.3557,12.3960,-22.8280,-58.4940,80.0000,10.0000,40.0000,90.0000,135.7571,130.0609,136.4065,130.6998,1020631342.8998,834546734.0000
133.2006,133.6108,132.7173,132.9701,-0.4182,-0.0555,0.3628,40.7198,28.5571,47.4053,50.3177,25.9992,12.4617,-35.0026,-59.0486,90.0000,20.0000,45.0000,95.0000,136.3928,130.0084,136.4220,130.7996,1016392941.8028,827631448.0000
133.4827,133.6566,132.7344,133.0049,-0.5071,-0.0398,0.4673,21.5284,24.4143,31.9175,43.8923,26.8431,12.5640,-105.3729,-143.2940,100.0000,0.0000,50.0000,100.0000,136.9164,130.0490,136.4327,130.8805,1015589848.6522,820774268.0000
133.9458,133.8095,133.1153,133.2138,-0.4482,0.1458,0.5941,23.4231,27.4531,33.7595,45.0314,24.4830,11.9947,-112.3964,-131.1895,80.0000,10.0000,55.0000,15.0000,137.1689,130.7227,136.3113,131.3078,1012613296.7985,814344916.0000
134.2898,133.7595,133.5068,133.4096,-0.3595,0.3466,0.7061,28.2913,27.9022,34.8990,45.7402,23.1768,11.7995,-152.5016,-117.8378,90.0000,20.0000,60.0000,0.0000,137.0312,131.5484,136.4856,131.0333,1018628501.6005,821524354.0000
134.5157,133.6780,133.9387,133.6039,-0.2195,0.5765,0.7960,30.6449,34.3546,41.7606,49.7656,21.7256,11.5940,-151.3657,-55.7763,100.0000,30.0000,65.0000,0.0000,136.6194,132.4119,136.7387,130.6173,1019319011.3942,827084775.0000
134.6367,133.5317,134.2145,133.6993,-0.1048,0.7461,0.8509,24.7704,47.4686,42.1999,50.0115,20.1131,11.3776,-176.1969,-27.5921,100.0000,40.0000,70.0000,5.0000,136.4235,132.8499,137.0162,130.0473,1015219445.3934,822313149.0000
134.6796,133.3797,134.5368,133.7977,0.0677,0.9448,0.8771,47.6486,67.0715,53.8524,56.0238,19.5340,11.5120,-41.6018,46.1584,10.0000,50.0000,75.0000,10.0000,136.2971,133.0620,137.2308,129.5287,1013551528.4260,827917350.0000
134.6052,133.1577,134.5919,133.7460,0.1694,1.0296,0.8602,69.9868,78.8882,57.9961,57.9257,21.6336,11.8662,-31.3118,51.1995,0.0000,60.0000,80.0000,15.0000,136.3510,132.8595,137.2763,129.0391,1017530173.7323,832584607.0000
134.5547,132.9257,134.5618,133.6428,0.2603,1.0781,0.8178,83.5792,83.5772,66.6216,61.6425,23.9665,12.2390,80.8000,101.4495,0.0000,70.0000,85.0000,20.0000,136.3126,132.7968,137.1849,128.6664,1018954023.7319,839191271.0000
134.1974,132.6560,134.3429,133.4424,0.2882,1.0410,0.7527,83.0985,84.1252,65.8237,61.2303,25.0491,12.2988,119.6714,121.4438,0.0000,80.0000,90.0000,25.0000,136.4000,131.9948,136.9002,128.4117,1013890842.4334,833372391.0000
134.0211,132.4139,134.1072,133.2359,0.3123,0.9930,0.6807,84.0539,84.6815,66.3951,61.4814,23.8240,11.8826,105.0663,115.5132,10.0000,90.0000,95.0000,30.0000,136.0872,131.9549,136.5547,128.2732,1009445906.2933,828090761.0000
133.8305,132.2276,133.8064,133.0017,0.3088,0.9114,0.6026,85.2232,83.1010,68.1703,62.2902,22.4627,11.4445,150.6173,139.7309,20.0000,100.0000,100.0000,35.0000,135.6693,131.9917,136.1317,128.3235,1008183679.5777,836926348.0000
133.6733,132.0685,133.3963,132.7227,0.2493,0.7747,0.5254,84.7676,80.6532,64.3050,60.0431,20.9503,10.9833,129.4735,127.5192,30.0000,100.0000,100.0000,40.0000,135.0806,132.2660,135.6473,128.4897,1003575447.6575,830270013.0000
133.2292,132.0132,133.0857,132.5047,0.2131,0.6762,0.4631,79.3122,77.4518,59.2587,57.3038,20.1400,10.7422,93.7079,108.4520,0.0000,60.0000,80.0000,45.0000,135.4872,130.9712,135.4534,128.5731,998777308.3054,824266311.0000
132.8404,131.9870,132.9221,132.3660,0.2298,0.6396,0.4098,77.8798,72.2410,59.9315,57.6350,20.3784,10.7854,104.0203,116.8587,0.0000,70.0000,85.0000,50.0000,135.7894,129.8914,135.3793,128.5947,1000437075.5261,828541469.0000
132.4268,131.9365,132.7031,132.2038,0.2225,0.5749,0.3524,75.1634,65.1642,56.2018,55.6035,20.6432,10.8309,68.9069,77.4689,10.0000,80.0000,90.0000,55.0000,135.7918,129.0618,135.2419,128.6311,996814840.9438,823927886.0000
132.0799,131.9227,132.5943,132.0996,0.2599,0.5567,0.2967,63.6799,57.2054,58.6247,56.8818,21.7847,11.0988,93.5176,92.8152,20.0000,90.0000,95.0000,60.0000,135.7581,128.4018,135.2092,128.6362,992288654.1144,818709798.0000
131.7102,131.8812,132.3829,131.9474,0.2577,0.4895,0.2318,56.6491,54.7750,63.3407,59.3700,21.6842,11.0699,108.7432,95.9932,30.0000,100.0000,100.0000,65.0000,135.4672,127.9532,135.1052,128.6573,994949437.5522,824386136.0000
131.2966,131.6983,131.9742,131.7080,0.1603,0.3277,0.1673,51.2871,59.3607,51.7227,52.8583,21.5725,11.0395,46.9328,14.7208,40.0000,70.0000,85.0000,70.0000,134.7551,127.8381,134.7823,128.6142,992215043.2751,818595654.0000
131.1146,131.6935,131.9744,131.6801,0.2181,0.3454,0.1273,56.3887,66.7732,65.5965,59.5856,23.8212,11.5252,73.6707,28.2320,50.0000,80.0000,90.0000,75.0000,134.6030,127.6262,134.7761,128.6109,990582904.7173,813929117.0000
130.8068,131.6240,131.6040,131.4737,0.1204,0.1931,0.0727,70.4064,70.1795,65.1640,59.3327,26.3197,12.0365,167.3756,77.4973,60.0000,90.0000,95.0000,80.0000,133.8660,127.7476,134.5882,128.6597,992801395.7090,824414406.0000
130.6248,131.5458,131.1705,131.2546,-0.0379,0.0047,0.0426,73.5245,63.6938,70.0043,61.5693,26.5694,12.1145,222.7519,83.7138,70.0000,100.0000,100.0000,85.0000,133.1840,128.0655,134.3819,128.7097,995803056.8161,814870663.0000
130.4637,131.4562,130.5241,130.9573,-0.3412,-0.2891,0.0521,66.6076,50.9248,42.8381,48.4445,26.8468,12.1967,18.8584,-47.6525,80.0000,0.0000,50.0000,90.0000,132.2053,128.7222,134.0712,128.8413,1003400352.1293,804124939.0000
130.7973,131.5034,130.5621,131.0208,-0.4180,-0.2806,0.1374,50.9493,39.2899,37.0655,46.4909,26.2749,11.9763,-51.5535,-91.7567,90.0000,10.0000,55.0000,95.0000,133.3939,128.2006,134.0706,128.9362,1000954492.5828,798744048.0000
131.1337,131.5944,130.7016,131.1353,-0.4650,-0.2230,0.2419,35.2175,30.5097,34.7750,45.7362,24.4540,11.5405,-80.3050,-131.4881,100.0000,20.0000,60.0000,100.0000,134.0479,128.2194,134.0597,129.1292,997860203.9774,792987232.0000
131.4462,131.7192,130.9083,131.2788,-0.4879,-0.1298,0.3582,31.7031,24.8713,34.1405,45.5215,21.9723,11.0036,-75.4871,-124.8174,90.0000,30.0000,65.0000,95.0000,134.3796,128.5128,134.0520,129.3865,998318918.7423,797472443.0000
131.7655,131.8960,131.1714,131.4424,-0.4841,-0.0040,0.4801,24.6085,18.4867,34.9357,45.9708,20.1720,10.7147,-103.8544,-152.6602,100.0000,40.0000,70.0000,100.0000,134.5719,128.9590,134.1310,129.6610,999891732.4909,793278273.0000
132.0523,132.0742,131.4654,131.6102,-0.4572,0.1440,0.6012,18.3023,14.8358,36.4033,46.8149,18.1717,10.4106,-99.7832,-127.7476,80.0000,50.0000,75.0000,90.0000,134.5897,129.5149,134.1930,129.9554,998910966.9363,798488590.0000
132.0999,132.1943,131.7719,131.7706,-0.4089,0.3065,0.7155,12.5493,19.1187,36.7928,47.0446,17.2993,10.4512,-103.2415,-144.2481,90.0000,60.0000,80.0000,95.0000,134.5022,129.6977,134.1115,130.2771,998536765.2506,802818638.0000
132.2724,132.3239,132.1316,131.9409,-0.3150,0.5027,0.8177,13.6559,35.2141,39.1059,48.4318,16.3300,10.4939,-141.6751,-190.7643,100.0000,70.0000,85.0000,100.0000,134.3109,130.2340,134.0079,130.6399,998104065.3363,798058939.0000
132.4411,132.4244,132.4802,132.0860,-0.1923,0.7041,0.8964,31.1508,57.6394,46.6576,52.6507,15.2529,10.5388,-65.8679,-79.1030,30.0000,80.0000,90.0000,65.0000,134.1360,130.7462,133.9034,130.9454,1001212994.0578,803903725.0000
132.4668,132.4916,132.6458,132.1229,-0.1130,0.8316,0.9445,60.8355,76.2477,52.3537,55.5274,16.3570,11.0287,-28.0460,-41.7464,40.0000,90.0000,95.0000,70.0000,134.1255,130.8082,133.9613,131.0219,1004555479.7502,809850745.0000
132.4487,132.4978,132.6852,132.0865,-0.0653,0.9074,0.9728,80.9317,82.9994,64.0529,60.7708,17.6451,11.5303,99.2408,102.2425,50.0000,100.0000,100.0000,75.0000,134.1108,130.7866,133.9681,131.0275,1005869245.7023,815368562.0000
132.2095,132.4559,132.4622,131.9179,-0.1222,0.8669,0.9891,86.9759,76.8623,61.5777,59.6102,16.7962,11.3677,136.1365,133.8046,60.0000,100.0000,35.0000,80.0000,133.7747,130.6443,133.8328,131.0789,1009932070.9115,821253963.0000
132.0552,132.3954,132.2765,131.7726,-0.1774,0.8423,1.0197,81.0905,61.2479,58.9733,58.4129,16.4170,11.3236,129.4718,94.1817,70.0000,90.0000,40.0000,0.0000,133.4565,130.6538,133.7245,131.0662,1004053942.7264,814085514.0000
131.9923,132.3234,132.1385,131.6542,-0.2246,0.8394,1.0640,62.5204,46.1120,59.1451,58.4913,16.5882,11.4081,124.2140,70.8312,80.0000,0.0000,45.0000,0.0000,133.2893,130.6952,133.6913,130.9555,1006569742.6271,809483441.0000
132.0266,132.1695,131.9656,131.5213,-0.2985,0.8216,1.1201,40.1328,37.3046,57.9884,57.9277,16.7784,11.4970,48.1050,29.1183,90.0000,0.0000,50.0000,5.0000,133.4331,130.6200,133.8844,130.4546,1007289407.9415,802718587.0000
132.0961,132.0594,131.7987,131.3955,-0.3875,0.8073,1.1948,35.6829,40.7539,42.1147,51.1465,17.2529,11.6521,-140.0828,-120.3291,100.0000,10.0000,55.0000,10.0000,133.6888,130.5035,133.8979,130.2210,1005377734.7610,797959741.0000
132.2886,132.0823,132.0733,131.4832,-0.2951,0.9965,1.2917,36.0983,39.7864,53.1513,56.4219,16.9742,11.9812,-81.6901,-40.8090,0.0000,20.0000,60.0000,0.0000,133.5172,131.0601,133.8559,130.3087,1003712244.2434,802460109.0000
132.3753,131.9562,132.1168,131.4416,-0.2758,1.0897,1.3654,50.4805,38.1023,56.9471,58.0288,18.4200,12.5108,-27.5677,14.3509,10.0000,30.0000,65.0000,0.0000,133.5981,131.1526,134.0918,129.8206,1009814308.4684,808988891.0000
132.4077,131.7711,132.0872,131.3566,-0.2795,1.1549,1.4344,32.7803,30.4646,54.9421,57.2276,20.1806,13.0363,-91.6772,-4.9204,20.0000,40.0000,70.0000,5.0000,133.6326,131.1829,134.3652,129.1771,1008333649.4913,803223772.0000
132.5164,131.6436,132.1084,131.2896,-0.2567,1.2475,1.5042,31.0460,36.4825,57.7197,58.4445,21.6742,13.6778,-15.8631,42.9406,30.0000,50.0000,75.0000,10.0000,133.7670,131.2658,134.4258,128.8614,1010041176.6625,808699635.0000
132.5469,131.4846,132.0685,131.1846,-0.2509,1.3176,1.5684,27.5675,48.9458,50.1034,55.4236,23.5381,14.0756,-140.7695,-3.7145,40.0000,60.0000,80.0000,15.0000,133.7885,131.3052,134.4580,128.5113,1007470304.9824,802817132.0000
132.7022,131.3767,132.2400,131.1728,-0.1425,1.4887,1.6311,50.8342,64.9642,54.1557,57.2483,24.9429,14.8063,-139.9658,17.4181,50.0000,70.0000,85.0000,0.0000,133.6278,131.7766,134.5214,128.2320,1008582701.8109,810186761.0000
132.7356,131.1706,132.3480,131.1116,-0.0279,1.6388,1.6668,68.4358,69.5887,58.9860,59.3362,26.6627,15.5600,-51.4555,52.8479,0.0000,80.0000,90.0000,0.0000,133.5379,131.9332,134.7054,127.6359,1007665559.1173,822109616.0000
132.6546,130.9464,132.3657,130.9898,0.0805,1.7543,1.6737,75.6228,64.9567,69.7730,63.5787,28.9587,15.9844,117.5020,105.0266,0.0000,90.0000,95.0000,0.0000,133.7420,131.5671,134.7340,127.1588,1014578956.9109,830603219.0000
132.3125,130.6404,132.1670,130.7509,0.1216,1.7752,1.6536,64.7076,60.1072,71.5856,64.2501,29.4384,16.0411,100.4086,107.5269,10.0000,100.0000,100.0000,0.0000,134.2463,130.3786,134.6152,126.6657,1014893441.8776,824156277.0000
132.0228,130.2497,131.8903,130.4707,0.1374,1.7606,1.6232,54.5396,62.5968,66.8928,61.9350,29.9714,16.1009,43.4476,84.6532,20.0000,70.0000,85.0000,5.0000,134.0752,129.9704,134.5785,125.9209,1015411743.8085,818603042.0000
131.8760,129.8952,131.7575,130.2584,0.2216,1.8104,1.5889,61.0745,71.8396,69.7799,63.0141,31.7921,16.4288,21.3664,77.3390,0.0000,80.0000,90.0000,10.0000,133.9835,129.7685,134.5793,125.2111,1013090053.7867,812452600.0000
131.5370,129.5364,131.5381,129.9967,0.2880,1.8215,1.5335,72.1764,79.5782,68.9765,62.6014,33.8152,16.7740,56.5742,98.9509,0.0000,90.0000,95.0000,15.0000,134.0313,129.0428,134.3887,124.6840,1012111327.3992,819499430.0000
131.1345,129.2302,131.3080,129.7254,0.3651,1.8266,1.4615,82.2680,81.7598,74.2041,64.6181,33.7158,16.6989,110.0158,133.6230,10.0000,100.0000,100.0000,20.0000,134.0868,128.1822,134.0501,124.4103,1013571981.7661,825599810.0000
130.7707,128.9134,130.9145,129.3725,0.3849,1.7551,1.3702,84.2902,78.7606,72.3921,63.5445,31.6087,16.2880,127.3266,135.6513,20.0000,90.0000,95.0000,25.0000,133.5676,127.9739,133.5074,124.3193,1013987778.1669,819362864.0000
130.4224,128.6336,130.5416,129.0335,0.4139,1.6878,1.2739,78.7213,72.2470,74.8989,64.5293,29.6513,15.9729,145.8254,142.8468,30.0000,100.0000,100.0000,30.0000,133.0896,127.7553,132.9717,124.2956,1013650913.0394,812793994.0000
130.0512,128.3666,130.0286,128.6318,0.3807,1.5512,1.1705,73.2704,67.7213,72.3452,62.9114,27.4764,15.6413,166.4051,147.4696,0.0000,100.0000,100.0000,0.0000,132.2570,127.8454,132.2693,124.4639,1013474532.6863,804415927.0000
129.6057,128.1614,129.5711,128.2680,0.3566,1.4319,1.0753,64.7495,68.8132,70.0854,61.5364,25.6366,15.4709,114.8168,121.3578,0.0000,100.0000,100.0000,0.0000,131.7858,127.4256,131.6718,124.6510,1009666462.1376,798774341.0000
129.2382,127.8456,129.1516,127.9321,0.3366,1.3228,0.9861,65.1442,72.1764,63.0943,57.6989,24.1031,15.4430,65.5366,99.7151,0.0000,80.0000,90.0000,0.0000,131.2795,127.1969,131.2473,124.4438,1011280593.8172,788641181.0000
128.9684,127.5294,128.9990,127.7315,0.4273,1.3293,0.9020,76.5459,77.7022,69.1705,60.0770,23.9821,15.8335,106.1937,131.6892,0.0000,90.0000,95.0000,0.0000,131.3119,126.6249,131.2883,123.7705,1010771516.3736,793019247.0000
128.4766,127.1169,128.6621,127.4384,0.4541,1.2493,0.7952,74.8391,78.1668,73.9554,61.8859,22.6020,16.0381,123.7668,149.1059,10.0000,100.0000,100.0000,0.0000,131.3250,125.6281,131.2652,122.9685,1015204959.9071,798126125.0000
127.9144,126.6459,128.1380,127.0614,0.3960,1.0776,0.6816,81.7217,83.4420,67.2307,57.9183,21.0686,16.2535,74.8752,110.4478,20.0000,80.0000,90.0000,0.0000,130.7519,125.0769,131.0456,122.2463,1019195298.5265,791279544.0000
127.5357,126.2701,127.8675,126.8199,0.4297,1.0123,0.5826,77.9397,85.6213,63.0705,55.7993,21.0437,16.9204,50.0064,84.0571,30.0000,90.0000,95.0000,5.0000,130.5103,124.5611,130.9547,121.5855,1014201060.6579,786055686.0000
127.3258,125.9630,127.7161,126.6380,0.5212,0.9965,0.4752,90.6646,89.3258,72.1896,58.9152,22.0275,17.7674,113.6725,125.0748,40.0000,100.0000,100.0000,10.0000,130.2811,124.3705,130.8123,121.1138,1010761449.5063,792721167.0000
127.0560,125.6208,127.3329,126.3429,0.5260,0.8709,0.3449,88.2595,88.3416,70.7775,58.0896,20.4138,18.3260,132.1330,123.2075,50.0000,90.0000,95.0000,15.0000,129.6617,124.4503,130.4057,120.8359,1009299909.0230,786631415.0000
126.8449,125.3747,126.9381,126.0517,0.5182,0.7316,0.2134,89.0531,82.1875,71.0558,58.1848,18.9669,19.0052,191.9704,137.2596,60.0000,100.0000,100.0000,20.0000,129.0644,124.6254,129.9167,120.8326,1014286105.3369,792567363.0000
126.6820,125.0485,126.4493,125.7269,0.4565,0.5404,0.0839,87.7122,69.9304,64.3729,54.4235,17.3593,19.7202,97.7799,93.3102,0.0000,0.0000,50.0000,25.0000,128.3832,124.9809,129.3954,120.7016,1007906711.8197,785902325.0000
126.7171,124.7924,126.1864,125.5263,0.4719,0.4417,-0.0303,69.7972,49.3492,65.7477,54.8955,17.2044,20.6312,132.8475,103.0231,0.0000,10.0000,55.0000,30.0000,128.5071,124.9270,129.1036,120.4813,1006709634.0635,789812779.0000
126.4529,124.5326,125.8314,125.2887,0.4420,0.2938,-0.1482,52.2817,37.0798,62.7007,53.2587,17.0324,21.5902,74.9480,91.7476,0.0000,20.0000,60.0000,35.0000,128.3134,124.5925,128.7157,120.3494,1003539832.6386,781910598.0000
126.0904,124.2798,125.5405,125.0938,0.4251,0.1664,-0.2587,25.9687,32.8217,53.8423,49.0479,17.5882,22.4217,-28.9855,51.2932,0.0000,30.0000,65.0000,40.0000,128.5804,123.6003,128.4128,120.1468,998067354.8024,775648278.0000
125.7571,124.1459,125.5279,125.0408,0.5235,0.1584,-0.3650,32.9891,42.7807,52.5353,48.4799,18.7555,22.8443,5.8661,62.0201,0.0000,40.0000,70.0000,45.0000,129.1502,122.3640,128.2730,120.0187,997820983.7507,780610895.0000
