SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowD,SlowK,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Lower Band-20-20,Real Middle Band-20-20,Chaikin A/D,OBV
141.8476,141.3794,142.3224,142.1334,-0.1667,0.5211,-0.6877,80.7389,67.8334,53.9829,49.2729,16.4675,18.4411,42.1895,59.2614,40.0000,80.0000,5.0000,90.0000,139.0050,144.6903,144.6218,138.1370,482545704.8753,323125100.0000
141.7603,141.1522,142.2168,142.0635,-0.2408,0.5772,-0.8180,84.3337,83.1585,59.0013,51.3500,18.2066,18.9584,100.9681,111.4475,50.0000,90.0000,10.0000,95.0000,138.9870,144.5337,144.5959,137.7085,483494638.2088,326748300.0000
141.5223,140.9951,141.9071,141.9006,-0.4147,0.5476,-0.9623,76.4457,91.2247,62.3010,52.6856,19.1876,19.7209,164.5816,153.0710,60.0000,100.0000,15.0000,100.0000,139.0308,144.0138,144.2577,137.7325,485921227.2924,330990200.0000
141.3619,140.7808,141.4141,141.6664,-0.6831,0.4161,-1.0992,57.7334,78.6177,57.6692,49.9998,19.5218,20.6644,123.9241,118.6162,70.0000,100.0000,20.0000,100.0000,139.4143,143.3094,143.7418,137.8198,484791045.4754,326846200.0000
141.3708,140.6775,141.0602,141.5253,-0.9018,0.3014,-1.2032,39.8161,59.4946,52.2481,47.0692,20.9533,21.3839,49.4112,79.8119,80.0000,0.0000,25.0000,50.0000,139.3926,143.3491,143.4594,137.8955,484700079.8649,323407700.0000
141.4223,140.6767,140.8831,141.4903,-1.0507,0.2278,-1.2786,27.2534,35.0877,45.2867,43.6027,22.7505,21.8348,-73.1102,-14.5839,90.0000,10.0000,30.0000,0.0000,139.3706,143.4740,143.4574,137.8960,481587559.7706,319316400.0000
141.4626,140.7793,140.9485,141.5853,-1.0964,0.2391,-1.3355,26.3294,24.8661,38.2849,40.3960,22.4315,21.8076,-144.2479,-69.4188,100.0000,20.0000,35.0000,0.0000,139.4628,143.4624,143.6879,137.8707,480115556.3802,316099800.0000
141.5604,141.0360,141.2722,141.8056,-1.0271,0.3682,-1.3953,33.5748,21.8064,45.7389,43.7390,21.1258,21.5892,-74.6364,-19.0393,10.0000,30.0000,40.0000,5.0000,139.8865,143.2343,144.3256,137.7463,478614806.3773,320301900.0000
141.5066,141.1158,141.3229,141.8858,-1.0817,0.4056,-1.4873,45.9910,32.3158,42.5443,42.2996,21.2501,21.7022,-74.0222,-23.7883,0.0000,40.0000,45.0000,0.0000,139.7381,143.2752,144.4790,137.7526,481036907.5325,324292600.0000
141.2634,141.2678,141.4943,142.0262,-1.0856,0.5032,-1.5887,58.7712,46.6023,46.8345,44.1549,21.3882,21.8211,-1.9319,-0.5963,0.0000,50.0000,50.0000,5.0000,138.5956,143.9311,144.7865,137.7491,481834431.3406,327642200.0000
140.9111,141.4240,141.5146,142.0919,-1.1614,0.5532,-1.7145,70.4848,59.0549,49.5918,45.3115,22.4822,22.1393,52.4435,23.8246,10.0000,60.0000,55.0000,10.0000,137.5658,144.2565,145.2195,137.6286,484522882.8803,332578600.0000
140.5440,141.5200,141.4236,142.1095,-1.2943,0.5585,-1.8528,81.7485,70.6564,45.7687,43.4388,24.3068,22.5950,48.6079,5.3412,20.0000,70.0000,60.0000,15.0000,136.9291,144.1589,145.4558,137.5843,484583296.2118,336656500.0000
140.4679,141.5705,141.4665,142.2020,-1.3745,0.6180,-1.9925,88.0817,81.7430,52.4254,46.2368,25.4660,22.8783,80.8658,23.4682,30.0000,80.0000,65.0000,20.0000,136.8821,144.0537,145.5159,137.6251,481135808.8459,333052900.0000
140.1998,141.5282,141.2321,142.1684,-1.5883,0.5586,-2.1470,89.7540,92.8463,55.6687,47.5314,28.2267,23.4686,139.9478,52.7391,40.0000,90.0000,70.0000,25.0000,136.8769,143.5226,145.4500,137.6064,483688262.9891,336343800.0000
139.9841,141.4516,140.8179,142.0708,-1.8967,0.3900,-2.2866,81.6396,89.6560,52.3247,45.7124,30.7064,24.2255,163.2149,55.7419,50.0000,100.0000,75.0000,30.0000,137.2058,142.7624,145.3072,137.5959,481669271.7362,341554100.0000
139.9311,141.4252,140.4725,142.0390,-2.1889,0.1952,-2.3841,67.5675,86.7598,45.2337,42.0737,33.4616,25.0223,63.9039,-22.8883,60.0000,0.0000,80.0000,35.0000,137.3220,142.5403,145.2625,137.5880,477791671.7362,337676500.0000
140.0961,141.5237,140.3571,142.1493,-2.3895,0.0434,-2.4329,44.7064,68.5031,42.3117,40.6437,35.5461,25.3009,12.4705,-53.2288,70.0000,0.0000,85.0000,40.0000,137.0652,143.1269,145.4121,137.6353,475812133.5947,332486900.0000
140.5115,141.6757,140.3322,142.3261,-2.5576,-0.1138,-2.4438,25.6137,47.4397,42.4573,40.7119,37.0611,25.4141,7.8649,-43.5610,80.0000,10.0000,90.0000,0.0000,136.4321,144.5909,145.6246,137.7268,475743957.2504,335657100.0000
140.7250,141.8589,140.2934,142.5176,-2.7387,-0.3234,-2.4153,14.2261,18.1766,28.2296,33.9759,38.7761,25.5403,-94.7365,-140.0861,90.0000,0.0000,95.0000,0.0000,136.4503,144.9996,145.9125,137.8053,472292431.4135,332068200.0000
141.2722,142.3279,140.7766,142.9807,-2.6870,-0.3526,-2.3345,13.4080,11.2248,26.5961,33.2554,37.6055,25.0030,-131.3219,-167.0649,100.0000,10.0000,100.0000,0.0000,137.0716,145.4729,146.7002,137.9557,469980977.7581,327407400.0000
141.9370,143.2147,141.4203,143.5176,-2.5576,-0.3113,-2.2463,13.3058,13.2769,27.4755,33.8029,35.8611,24.3470,-136.2931,-142.0877,100.0000,20.0000,100.0000,5.0000,137.9982,145.8758,150.0937,136.3356,470375719.9043,323995700.0000
142.4961,144.0213,142.1241,144.0717,-2.3932,-0.2247,-2.1685,10.1025,15.7224,33.3748,37.2649,34.1024,23.7124,-101.4545,-91.9600,90.0000,30.0000,95.0000,10.0000,139.2881,145.7040,152.0683,135.9743,474272344.4637,328400100.0000
142.6731,144.6332,142.4918,144.4509,-2.3742,-0.2618,-2.1123,10.5537,10.9183,29.5084,35.4832,33.3665,23.3994,-129.5985,-91.5164,100.0000,40.0000,100.0000,15.0000,139.7493,145.5969,153.3407,135.9256,477497699.2152,331806800.0000
142.8566,145.2791,143.0811,144.9362,-2.2513,-0.2045,-2.0469,17.1335,3.6669,32.4718,37.2387,32.4297,23.0444,-110.8397,-80.3403,100.0000,50.0000,100.0000,20.0000,140.4896,145.2236,154.3765,136.1816,477203090.1768,334874200.0000
142.9190,145.8485,143.5570,145.3569,-2.1737,-0.1779,-1.9958,30.2762,17.0758,35.0760,38.7343,32.0431,22.8547,-91.0589,-75.0145,10.0000,60.0000,55.0000,25.0000,140.7313,145.1066,155.2100,136.4870,478852649.5983,338545800.0000
142.9193,146.4712,143.9380,145.7269,-2.1349,-0.1837,-1.9513,43.2625,30.6578,37.4675,40.0867,32.1893,22.8119,-35.8585,-63.1606,20.0000,70.0000,60.0000,30.0000,140.7324,145.1063,156.3277,136.6147,482353661.2275,342088000.0000
142.9513,147.1101,144.2263,146.0517,-2.1357,-0.2303,-1.9054,54.7187,43.0949,44.2064,43.6867,32.8809,22.9089,84.5895,-39.8829,30.0000,80.0000,65.0000,0.0000,140.7722,145.1304,157.5309,136.6893,487099861.2275,346834200.0000
142.8399,147.6814,144.1378,146.2020,-2.3075,-0.4598,-1.8478,65.1920,56.0347,33.4306,38.4342,35.1440,23.3896,5.1084,-62.1134,40.0000,0.0000,70.0000,5.0000,140.9153,144.7644,158.7283,136.6344,489144542.3856,343553200.0000
142.9929,148.2950,144.4705,146.5769,-2.2914,-0.5586,-1.7328,63.4560,65.0264,36.4696,40.1393,36.1289,23.5293,45.7325,-56.8631,50.0000,0.0000,75.0000,10.0000,140.9185,145.0673,159.5159,137.0741,487942832.9264,340817000.0000
143.3836,148.8897,144.6658,146.8911,-2.3342,-0.7411,-1.5932,51.3680,74.5148,39.6640,41.8766,37.9277,23.8583,63.7972,-47.6203,60.0000,0.0000,80.0000,15.0000,139.9672,146.8001,160.3093,137.4700,491949678.5738,345077100.0000
144.4923,149.4078,144.6965,147.1399,-2.4503,-1.0424,-1.4079,29.0850,50.8268,35.9790,40.0776,40.6599,24.3897,-16.7531,-68.4720,70.0000,10.0000,85.0000,20.0000,136.3641,152.6206,160.9288,137.8869,489856454.6208,341318300.0000
145.5465,149.9394,144.8859,147.4868,-2.4932,-1.3459,-1.1473,13.7778,28.7625,26.4924,35.6340,42.4931,24.6508,-51.6340,-95.4326,80.0000,20.0000,90.0000,25.0000,135.5161,155.5768,161.3651,138.5137,491989999.2238,335266000.0000
146.5932,150.4534,145.4740,148.0391,-2.3483,-1.5374,-0.8109,5.7522,7.6656,22.8734,33.9980,42.1428,24.3701,-72.8510,-123.1232,90.0000,30.0000,95.0000,30.0000,135.9932,157.1932,161.3606,139.5463,489986749.2260,331259500.0000
147.7016,150.9523,146.3182,148.7090,-2.0717,-1.6452,-0.4265,5.0667,4.9055,22.1929,33.6819,40.1983,23.7353,-87.8913,-148.8072,100.0000,40.0000,100.0000,35.0000,137.0726,158.3306,161.0935,140.8110,489892830.1523,328009900.0000
148.7780,151.4478,147.3748,149.4612,-1.6772,-1.6620,-0.0152,5.9842,4.6855,22.6485,34.0746,38.0378,23.0670,-103.6014,-178.2103,100.0000,50.0000,100.0000,40.0000,138.6868,158.8692,160.6286,142.2669,493192676.3073,331747900.0000
150.0231,151.9682,148.6035,150.2628,-1.1780,-1.5783,0.4003,17.9739,5.6091,24.4302,35.6325,35.7320,22.4038,-113.0179,-201.9818,100.0000,60.0000,100.0000,45.0000,140.6108,159.4354,160.0239,143.9124,496723021.4053,336175300.0000
151.2689,152.4310,149.8575,151.0315,-0.6372,-1.4321,0.7949,36.6483,7.6580,25.3144,36.4127,33.5414,21.8658,-153.3420,-251.4925,100.0000,0.0000,100.0000,50.0000,142.6623,159.8755,159.3463,145.5156,493421146.4066,331772800.0000
152.5229,152.9042,151.2681,151.8232,0.0063,-1.1466,1.1529,58.1534,40.6546,26.3465,37.3471,31.2924,21.3800,-206.5030,-277.5450,100.0000,10.0000,100.0000,55.0000,145.2534,159.7924,158.4781,147.3303,499219616.0601,338393100.0000
153.5971,153.3214,152.8452,152.6287,0.7603,-0.6792,1.4395,58.7190,61.6322,32.3158,42.5709,29.0099,20.9649,-211.2772,-210.3553,100.0000,20.0000,100.0000,60.0000,148.8416,158.3525,157.2136,149.4291,505789535.5001,347689000.0000
154.3957,153.5985,154.0332,153.1687,1.3728,-0.2365,1.6093,45.9848,72.1734,64.2731,62.9754,27.7371,21.0704,75.3042,95.5358,60.0000,30.0000,30.0000,65.0000,151.8236,156.9678,156.4407,150.7562,507614994.3495,360362900.0000
154.3233,153.4873,153.6818,152.9112,1.3083,-0.3602,1.6685,25.1547,42.3514,58.7089,60.2338,28.2064,21.0050,-4.9840,40.6776,70.0000,40.0000,35.0000,70.0000,151.8538,156.7929,156.1752,150.7994,501982894.3495,354730800.0000
154.3322,153.4029,153.5254,152.7560,1.3320,-0.4265,1.7585,17.5527,23.4296,48.9270,56.0050,30.1305,21.2480,-84.2074,-18.5271,80.0000,50.0000,40.0000,75.0000,151.8612,156.8033,156.0786,150.7273,500743036.1200,351669900.0000
154.3137,153.4211,153.7073,152.7612,1.5139,-0.3513,1.8652,22.6365,9.6830,49.2522,56.1808,33.1604,21.8108,-123.4671,-52.8392,0.0000,60.0000,0.0000,80.0000,151.7918,156.8356,156.0825,150.7598,498392636.1190,348957900.0000
154.2030,153.3405,153.9180,152.7614,1.7187,-0.2343,1.9530,40.2794,19.5455,46.6053,55.0707,35.7123,22.5576,-109.1653,-45.0935,0.0000,70.0000,0.0000,85.0000,151.3433,157.0627,156.1696,150.5114,500841294.6565,351867900.0000
154.1176,153.2629,154.2714,152.8071,1.9990,-0.0126,2.0115,59.4774,38.6811,59.3306,61.8745,38.5477,23.3437,3.6140,52.1431,10.0000,80.0000,0.0000,90.0000,150.9995,157.2356,156.2780,150.2478,502916822.9566,355892400.0000
153.9133,152.9958,154.2658,152.6503,2.1272,0.1125,2.0147,73.0567,62.6116,68.9910,66.3091,41.1198,23.4446,46.6896,100.6505,20.0000,90.0000,0.0000,95.0000,150.6069,157.2196,156.5034,149.4883,505814120.3266,359472800.0000
153.5931,152.6066,154.0096,152.3589,2.1457,0.1591,1.9865,79.1938,77.1396,75.1938,68.9518,41.7830,23.0741,83.8909,142.8022,30.0000,100.0000,0.0000,100.0000,150.3117,156.8744,156.6408,148.5723,506105271.3759,361455400.0000
153.2856,152.1616,153.5563,151.9704,2.0738,0.1270,1.9468,80.1117,79.4188,70.9649,66.6811,41.0942,22.3986,79.4653,122.5488,40.0000,70.0000,0.0000,85.0000,150.4347,156.1365,156.5281,147.7951,507212281.7822,358597000.0000
153.0456,151.7002,153.2547,151.6606,2.0676,0.1526,1.9150,77.3902,81.0229,76.9031,69.0972,40.8481,21.8211,120.5361,137.0468,50.0000,80.0000,0.0000,90.0000,150.3855,155.7058,156.7089,146.6916,505660806.3719,361554500.0000
152.8012,151.1279,152.7591,151.2580,1.9713,0.0945,1.8769,65.1097,79.8933,74.9425,67.9510,39.2663,20.9563,157.8075,120.8350,60.0000,90.0000,0.0000,95.0000,150.6901,154.9123,156.8423,145.4135,505000055.9953,358362200.0000
152.6512,150.5614,152.2853,150.8756,1.8803,0.0271,1.8533,44.5741,71.2545,73.5267,67.1405,37.5087,20.0458,238.3947,122.1337,70.0000,100.0000,5.0000,100.0000,150.9902,154.3121,156.8850,144.2379,505324328.7232,361683200.0000
152.4736,150.0236,151.7988,150.4967,1.7792,-0.0673,1.8465,22.8155,44.1815,65.2210,62.9616,35.5558,19.0875,82.1340,69.5089,80.0000,100.0000,0.0000,100.0000,151.3320,153.6152,156.7417,143.3054,503534007.1994,356226300.0000
152.5286,149.5730,151.6383,150.2836,1.8231,-0.0402,1.8633,12.6149,18.2864,60.2246,60.8578,35.2022,18.6071,-53.4558,51.1030,0.0000,20.0000,5.0000,60.0000,151.3316,153.7257,156.7535,142.3925,501461966.3375,351315400.0000
152.4781,149.2298,151.6352,150.1396,1.9412,0.0679,1.8734,14.3885,5.9786,59.1409,60.4197,35.8771,18.3595,-153.8632,40.0049,0.0000,30.0000,10.0000,65.0000,151.1073,153.8489,156.6328,141.8268,500678603.2942,348543500.0000
152.4083,148.8806,151.6711,149.9992,2.0819,0.2255,1.8564,26.1240,13.5798,66.2477,63.3676,37.4197,18.2760,-28.9365,60.6274,0.0000,40.0000,15.0000,70.0000,150.7909,154.0256,156.4834,141.2779,503772739.8330,351966800.0000
152.0784,148.5337,151.5417,149.7619,2.1517,0.3517,1.8000,41.5959,23.6072,66.0730,63.2865,37.5703,17.8727,-18.9752,61.9631,0.0000,50.0000,20.0000,75.0000,149.4440,154.7129,156.1223,140.9451,507033251.2258,355312000.0000
151.6201,148.1363,151.3917,149.5035,2.2133,0.5012,1.7121,59.9538,41.1852,73.0199,66.1239,38.7485,17.6836,49.9066,85.9338,0.0000,60.0000,25.0000,80.0000,147.8788,155.3613,155.7443,140.5282,508183439.1615,358823100.0000
151.0376,147.7470,151.0399,149.1381,2.1824,0.5956,1.5868,75.2324,59.9955,71.3723,65.2230,38.4241,17.1728,45.1022,89.5872,0.0000,70.0000,30.0000,85.0000,146.5768,155.4983,155.1179,140.3760,520208511.7269,371594600.0000
150.3549,147.4351,150.7123,148.7828,2.1583,0.7204,1.4379,85.7004,78.6809,76.1579,67.1631,38.7596,16.8073,67.4463,109.9224,0.0000,80.0000,35.0000,90.0000,145.0055,155.7042,154.4942,140.3761,520053637.7622,375333700.0000
149.4545,147.1514,150.1948,148.3345,2.0425,0.7847,1.2578,90.0428,87.0209,79.3269,68.4434,37.9612,16.2067,87.5572,137.2971,0.0000,90.0000,40.0000,95.0000,143.2536,155.6553,153.7258,140.5769,521256222.3770,377939300.0000
148.4716,146.9118,149.4847,147.8023,1.8293,0.7677,1.0616,92.4309,91.3995,77.6724,67.2706,36.2855,15.4313,98.3959,154.5287,10.0000,100.0000,45.0000,100.0000,141.9694,154.9739,152.8807,140.9429,521645025.6198,380415400.0000
147.5735,146.7301,148.7704,147.2868,1.6010,0.7313,0.8697,92.8042,91.7080,80.8015,68.5723,34.4235,14.6151,120.8203,174.5372,0.0000,100.0000,50.0000,100.0000,141.1749,153.9721,152.1823,141.2780,520624912.5043,377140300.0000
146.6174,146.4356,147.8147,146.6780,1.2484,0.5616,0.6869,94.2197,94.1852,76.3620,65.2648,31.6109,13.6126,130.4247,174.8913,10.0000,100.0000,55.0000,100.0000,140.9781,152.2568,151.0592,141.8120,520827767.5021,373083200.0000
145.9815,146.2298,147.0742,146.2076,0.9762,0.4297,0.5465,94.3930,92.5195,75.3725,64.5811,28.8025,12.6772,133.5040,162.2790,20.0000,100.0000,60.0000,100.0000,141.1526,150.8104,150.3335,142.1261,517990448.0996,369203600.0000
145.3530,146.0352,146.2518,145.7268,0.6524,0.2133,0.4391,90.3181,95.9543,69.7972,61.0090,26.6212,12.0232,146.9630,147.7082,30.0000,100.0000,65.0000,100.0000,141.6876,149.0184,149.5907,142.4796,518126471.7657,365919600.0000
144.9890,145.9341,145.6510,145.3869,0.4149,0.0292,0.3857,77.7744,94.7053,64.5494,58.0917,24.8144,11.5331,155.5812,100.9657,40.0000,100.0000,70.0000,25.0000,142.2114,147.7666,149.2594,142.6089,514719610.0727,362009000.0000
144.6525,145.8788,145.2106,145.1505,0.2404,-0.1381,0.3784,58.7969,80.2947,62.4025,56.9750,23.7848,11.3091,154.2400,56.0555,50.0000,100.0000,75.0000,30.0000,142.4905,146.8145,149.1251,142.6325,512881163.4720,357801000.0000
144.4564,145.8717,144.7796,144.9400,0.0633,-0.3497,0.4129,39.8557,58.3231,54.9627,53.3997,24.4290,11.5375,172.9668,28.3395,60.0000,100.0000,80.0000,35.0000,142.9934,145.9193,149.1075,142.6360,509467463.4720,354387300.0000
144.5154,145.9479,144.5780,144.8615,-0.0147,-0.5150,0.5004,26.8360,37.7730,43.6545,48.8493,25.1793,11.7862,-50.8128,-90.8012,70.0000,0.0000,85.0000,40.0000,142.8281,146.2027,149.2339,142.6618,506380785.5601,350455600.0000
144.8482,146.0989,144.6982,144.9482,0.0540,-0.5752,0.6291,18.7150,23.4711,39.7280,47.4438,25.8534,11.9179,-59.0945,-100.4153,80.0000,0.0000,90.0000,45.0000,142.4899,147.2066,149.2962,142.9015,505806168.2111,347143100.0000
145.3519,146.2633,144.9507,145.0941,0.1892,-0.5837,0.7729,17.3837,19.2638,40.5627,47.8537,26.6025,12.0564,-80.3100,-124.9099,90.0000,0.0000,95.0000,50.0000,142.2678,148.4360,149.2533,143.2732,507349355.9667,351657500.0000
145.8868,146.3326,145.2246,145.2390,0.3432,-0.5757,0.9188,20.7939,13.4102,39.0253,47.2767,25.5901,11.8824,-111.9785,-174.1408,100.0000,10.0000,0.0000,55.0000,142.3064,149.4672,149.1422,143.5229,506977445.5258,348464200.0000
146.2538,146.2961,145.6057,145.4210,0.5559,-0.5068,1.0628,24.9228,19.4771,45.5372,50.5400,23.6825,11.5704,-86.5961,-114.4169,70.0000,20.0000,5.0000,60.0000,142.9843,149.5232,149.2656,143.3267,509263523.6932,351205100.0000
146.4781,146.2587,145.7874,145.4877,0.6892,-0.5002,1.1895,25.3470,29.4944,43.5663,49.7741,22.8419,11.5788,-114.6369,-120.5211,80.0000,30.0000,10.0000,65.0000,143.3365,149.6198,149.3207,143.1966,510728632.7938,349063700.0000
146.7173,146.2790,146.0756,145.5926,0.8796,-0.4349,1.3145,18.6964,25.7968,47.8952,51.8926,21.9078,11.5877,-92.4164,-63.2010,90.0000,40.0000,15.0000,70.0000,143.8667,149.5680,149.2990,143.2591,512100747.0761,351602900.0000
146.8793,146.2596,146.2446,145.6218,1.0259,-0.3974,1.4233,20.0548,20.7500,41.2177,49.2879,21.7674,11.8186,-108.4565,-53.7062,100.0000,50.0000,20.0000,75.0000,144.1860,149.5726,149.3089,143.2102,514450919.5660,354101700.0000
147.1051,146.2197,146.6840,145.7644,1.3043,-0.2183,1.5226,31.4294,9.5423,45.8705,51.6230,21.3591,12.0178,-171.0948,-68.5631,100.0000,60.0000,0.0000,80.0000,145.0143,149.1959,149.3908,143.0485,512270463.0441,351462200.0000
147.2871,146.0826,147.0162,145.8250,1.5469,-0.0303,1.5772,54.3462,29.8723,52.1272,54.5223,21.9110,12.4729,-119.4251,-3.4411,100.0000,70.0000,0.0000,85.0000,145.6216,148.9526,149.6341,142.5312,514284936.6210,354219600.0000
147.3804,145.7710,147.1804,145.7774,1.7232,0.1384,1.5847,67.9733,54.8737,59.4219,57.5953,23.9010,12.9997,0.1019,59.0930,30.0000,80.0000,0.0000,90.0000,145.8528,148.9079,150.1879,141.3541,516277707.6807,357515700.0000
147.3495,145.3768,147.1393,145.6102,1.8124,0.2622,1.5501,68.4382,78.2926,69.3136,61.3153,25.3595,13.2260,103.3370,94.0327,40.0000,90.0000,0.0000,95.0000,145.8095,148.8895,150.5041,140.2496,518726525.5508,360627000.0000
147.1746,144.9077,146.8150,145.2956,1.7743,0.2897,1.4846,58.3623,70.7534,73.4922,62.7772,24.6884,13.0632,228.3321,116.0808,0.0000,100.0000,5.0000,100.0000,145.8613,148.4879,150.4686,139.3467,519066307.3708,362963000.0000
146.7783,144.5620,146.3146,144.8987,1.6522,0.2400,1.4122,54.2720,56.2686,66.0699,59.0364,22.9513,12.7331,200.2086,100.1240,0.0000,100.0000,10.0000,100.0000,145.6038,147.9529,149.9009,139.2230,519485259.6081,360411200.0000
146.3385,144.3402,146.1223,144.6585,1.6644,0.3122,1.3522,58.0671,48.0649,65.3829,58.7261,21.4866,12.5009,33.9568,74.0277,10.0000,40.0000,0.0000,70.0000,143.7057,148.9713,149.5936,139.0868,517580402.5549,357681700.0000
146.0393,143.7774,145.9204,144.4088,1.6710,0.3968,1.2741,67.2344,58.4826,64.7405,58.4270,21.4841,12.6154,36.3003,76.6509,20.0000,50.0000,0.0000,75.0000,143.1243,148.9542,150.0665,137.4884,518254381.2785,355569900.0000
145.8407,143.2092,145.7065,144.1484,1.6701,0.4952,1.1749,74.5208,67.6537,65.1212,58.5681,21.4813,12.7361,63.9451,89.4560,30.0000,60.0000,5.0000,80.0000,142.9121,148.7693,150.2787,136.1397,519002381.8969,358132200.0000
145.6399,142.6893,145.4336,143.8551,1.6395,0.5884,1.0511,80.6517,75.5670,63.6079,57.8073,21.3897,12.8479,64.4473,88.4728,40.0000,70.0000,0.0000,85.0000,142.7639,148.5158,150.1070,135.2717,518726320.2511,360550500.0000
145.3342,142.1326,145.1909,143.5739,1.6182,0.7142,0.9040,84.7527,80.3418,66.6853,59.0242,21.7558,13.0696,75.8786,92.9089,0.0000,80.0000,0.0000,90.0000,142.2572,148.4112,149.9742,134.2911,516321162.9752,357950000.0000
144.8781,141.5081,144.7869,143.2124,1.5182,0.7928,0.7254,80.7836,86.0463,67.9136,59.5186,21.4432,13.1721,108.8473,103.0109,0.0000,90.0000,5.0000,95.0000,141.5849,148.1713,149.6793,133.3369,517022851.5082,360110100.0000
144.1616,140.9350,144.2485,142.7916,1.3482,0.8210,0.5272,71.1890,87.8701,67.5038,59.2720,20.8063,13.2265,132.4901,112.2992,0.0000,100.0000,10.0000,100.0000,140.1661,148.1571,149.0339,132.8360,516738967.1944,362178400.0000
143.4041,140.4467,143.6244,142.3426,1.1271,0.8051,0.3220,59.3664,68.4344,66.9887,58.9496,20.0987,13.2839,117.7441,113.9664,0.0000,100.0000,15.0000,100.0000,139.0367,147.7716,148.1796,132.7139,516461230.6577,358969000.0000
142.6408,140.0595,142.9077,141.8682,0.8495,0.7288,0.1207,60.4551,57.2624,62.4769,56.1715,19.8175,13.4801,99.7010,111.3578,10.0000,100.0000,20.0000,100.0000,138.2805,147.0010,147.2259,132.8931,518008788.4024,356631200.0000
142.3456,139.8220,142.4196,141.5276,0.6606,0.7221,-0.0615,69.6558,52.4025,55.1341,52.0718,20.0456,13.8309,27.2843,70.6016,20.0000,90.0000,25.0000,95.0000,138.3044,146.3868,146.6088,133.0353,515741142.1672,353353100.0000
142.3419,139.8446,142.3392,141.3956,0.6465,0.8885,-0.2420,81.2561,71.7003,60.9453,54.7036,21.7171,14.5579,63.0412,90.6183,0.0000,100.0000,30.0000,100.0000,138.3022,146.3816,146.6734,133.0158,516306804.7365,356165700.0000
141.5156,139.8516,141.9615,141.1174,0.4910,0.9551,-0.4642,80.4010,84.8647,65.1632,56.5566,22.2630,15.0458,86.4965,100.6783,0.0000,90.0000,35.0000,95.0000,136.0677,146.9636,146.6980,133.0053,518113850.4220,358725000.0000
140.5777,139.8135,141.3092,140.7195,0.1979,0.9009,-0.7029,70.9498,87.2034,65.3035,56.6195,21.9073,15.3620,104.9267,107.5702,10.0000,100.0000,40.0000,100.0000,134.5793,146.5760,146.5548,133.0722,521208262.1851,362232000.0000
139.7388,139.6837,140.5054,140.2767,-0.1819,0.7462,-0.9282,57.4647,69.1350,61.6440,54.2411,21.4800,15.6880,109.9809,96.7570,0.0000,100.0000,45.0000,100.0000,134.0707,145.4070,146.1192,133.2482,521788887.1834,359445000.0000
138.9310,139.4969,139.8468,139.9406,-0.5158,0.5989,-1.1147,53.8326,56.5109,58.9118,52.5084,21.1934,16.0890,88.1618,68.7559,0.0000,50.0000,50.0000,15.0000,133.3176,144.5445,145.6946,133.2993,520074503.9474,355267700.0000
138.1381,139.4352,139.2686,139.6766,-0.8305,0.4340,-1.2644,58.6330,46.7483,51.6051,48.1125,21.9986,16.8510,50.6845,17.4440,10.0000,60.0000,55.0000,20.0000,132.4958,143.7803,145.5378,133.3325,519550343.4436,351984800.0000
137.7083,139.4881,139.0962,139.6379,-0.9753,0.3977,-1.3729,71.0275,58.2385,49.7235,47.0231,24.0292,17.4972,43.7089,-2.6993,20.0000,70.0000,60.0000,25.0000,132.0576,143.3590,145.6291,133.3470,519472556.1985,348151000.0000
