SMA-10-10,SMA-20-20,EMA-10-10,EMA-20-20,MACD_Hist-10-10,MACD-10-10,MACD_Signal-10-10,SlowK,SlowD,RSI-10-10,RSI-20-20,ADX-10-10,ADX-20-20,CCI-10-10,CCI-20-20,Aroon Down-10-10,Aroon Up-10-10,Aroon Up-20-20,Aroon Down-20-20,Real Middle Band-10-10,Real Upper Band-10-10,Real Upper Band-20-20,Real Lower Band-20-20,Chaikin A/D,OBV
68.1562,68.1071,68.0999,68.4746,0.1747,-0.6553,-0.8301,16.5226,37.8840,39.8174,42.6344,19.8877,16.8147,-86.2575,-67.9027,0.0000,70.0000,85.0000,0.0000,69.8924,66.4199,70.0618,66.1524,-61162553.1743,10942100.0000
68.1921,68.0917,68.3666,68.6403,0.2926,-0.5812,-0.8737,37.3975,57.4667,46.7433,45.8254,20.2505,16.8525,2.6231,12.7417,10.0000,80.0000,90.0000,5.0000,69.8353,66.5489,70.0886,66.0949,-55340373.1735,17340100.0000
68.0805,67.9542,68.4189,68.6939,0.3435,-0.6034,-0.9469,59.7318,69.4150,47.7557,46.2710,21.7504,17.1099,25.0156,32.2756,20.0000,90.0000,95.0000,10.0000,69.8701,66.2909,70.2741,65.6343,-55092122.4628,21369400.0000
68.0382,67.8968,68.4457,68.7356,0.3928,-0.6400,-1.0327,75.2708,74.0447,54.5906,49.1892,24.0241,17.4962,139.3553,128.1964,30.0000,100.0000,0.0000,15.0000,69.8252,66.2511,70.2365,65.5571,-54722026.2603,25546200.0000
67.8792,67.8429,68.2406,68.6690,0.3445,-0.7864,-1.1309,73.2423,70.4432,57.3324,50.3082,25.1925,18.1981,206.6834,135.9168,40.0000,100.0000,0.0000,20.0000,69.4320,66.3263,70.0925,65.5934,-53693797.8320,29250300.0000
67.5714,67.9487,67.9016,68.5535,0.2147,-1.0023,-1.2171,73.6211,69.6743,51.1334,47.0996,27.1461,18.7793,169.7923,41.9188,50.0000,100.0000,0.0000,25.0000,68.6553,66.4874,70.6945,65.2030,-56004015.5310,23575200.0000
67.3931,68.1385,67.7352,68.5432,0.1210,-1.1497,-1.2708,64.4662,64.6179,43.2429,43.4088,29.9173,19.1394,107.0725,-17.0521,60.0000,0.0000,0.0000,30.0000,68.2762,66.5100,71.5065,64.7706,-56590595.7821,17539100.0000
67.6060,68.4316,67.7954,68.6568,0.1006,-1.2004,-1.3010,70.9357,61.0245,45.5320,44.4275,31.0261,19.1049,40.0219,-30.0243,70.0000,0.0000,0.0000,35.0000,69.1974,66.0146,72.4675,64.3956,-51351033.6195,23142100.0000
67.7323,68.6769,67.7777,68.7391,0.0368,-1.2894,-1.3262,58.4518,52.3105,40.4326,42.1084,31.1295,18.8512,-37.3611,-52.6334,80.0000,10.0000,0.0000,40.0000,69.5704,65.8942,73.1230,64.2307,-53217645.6995,19111300.0000
67.9779,69.0103,67.9201,68.9078,0.0263,-1.3091,-1.3354,53.6860,46.7424,44.6892,44.0841,30.7898,18.4975,-43.0068,-55.9016,90.0000,20.0000,5.0000,45.0000,70.0710,65.8849,73.9206,64.1000,-51658575.0473,23457800.0000
68.0581,69.2514,67.9088,69.0064,-0.0582,-1.4001,-1.3419,44.7936,40.7570,39.8206,41.8718,30.4124,18.1252,-79.7000,-70.5170,0.0000,30.0000,10.0000,50.0000,70.2046,65.9115,74.4016,64.1012,-60087275.0473,15029100.0000
67.9914,69.5127,68.0531,69.1903,-0.0960,-1.4234,-1.3274,41.7477,34.0318,38.1431,41.1141,29.6034,17.6532,-48.9203,-67.9613,10.0000,40.0000,15.0000,55.0000,70.2704,65.7123,74.7614,64.2640,-62927093.2291,8781500.0000
67.8279,69.7737,68.2837,69.4193,-0.1042,-1.4076,-1.3034,35.7298,33.5534,41.8451,42.9914,29.3320,17.3191,15.0744,-51.3482,20.0000,50.0000,20.0000,60.0000,70.5543,65.1015,75.0188,64.5286,-60081408.4835,16081300.0000
67.7554,69.9988,68.3747,69.5818,-0.1772,-1.4545,-1.2773,24.6181,42.3832,41.2709,42.7132,30.0235,17.2112,-32.0582,-77.3022,30.0000,0.0000,25.0000,65.0000,70.5113,64.9995,75.2848,64.7128,-57976175.1494,9765600.0000
67.8067,70.2200,68.5071,69.7717,-0.2504,-1.4834,-1.2330,40.3125,62.9809,34.6930,39.5368,29.3059,16.7815,-57.7198,-92.9940,40.0000,0.0000,30.0000,70.0000,70.5815,65.0319,75.4861,64.9539,-66967875.1494,773900.0000
68.3261,70.5114,68.9113,70.0962,-0.2174,-1.3878,-1.1704,62.2191,75.2127,35.2787,39.8828,28.5475,16.3396,-52.8155,-92.4121,50.0000,0.0000,0.0000,75.0000,71.8988,64.7534,75.6058,65.4170,-61792375.1492,14418400.0000
68.8840,70.8500,69.3654,70.4360,-0.1477,-1.2638,-1.1161,86.4111,73.4224,45.8544,45.6430,27.7554,15.8889,-5.9517,-62.5302,60.0000,0.0000,5.0000,80.0000,73.0626,64.7054,75.8296,65.8704,-55851131.5132,26088700.0000
69.2572,71.0340,69.3148,70.5248,-0.2854,-1.3646,-1.0791,77.0079,53.8802,43.2988,44.3678,27.6644,15.6394,-0.8041,-54.2256,70.0000,0.0000,10.0000,85.0000,74.2162,64.2981,76.0858,65.9823,-64287359.1893,17426300.0000
69.6214,71.2194,69.3541,70.6708,-0.4193,-1.4271,-1.0078,56.8484,31.7152,45.2197,45.3791,29.0998,15.7812,-14.6973,-65.3123,80.0000,0.0000,15.0000,90.0000,75.0084,64.2344,76.2511,66.1876,-61698453.4756,22756400.0000
70.0427,71.4508,69.3009,70.7842,-0.6294,-1.5324,-0.9030,27.7843,14.8025,40.9706,43.1601,30.6240,15.9131,-40.5678,-98.2141,90.0000,10.0000,0.0000,95.0000,75.9853,64.1001,76.5870,66.3147,-65754556.9241,14914600.0000
70.4447,71.7487,69.4184,70.9960,-0.8154,-1.5610,-0.7456,10.5128,7.9277,27.5330,36.6676,30.9954,15.7253,-107.4005,-201.9206,100.0000,20.0000,5.0000,100.0000,76.5315,64.3580,76.9198,66.5776,-70097544.0811,6148200.0000
71.0340,72.1783,70.0464,71.4595,-0.8110,-1.3528,-0.5418,6.1104,7.1068,18.2192,32.6021,27.2528,14.6098,-154.4159,-281.4646,100.0000,30.0000,10.0000,100.0000,76.6365,65.4316,76.9789,67.3778,-77054646.8051,-2747200.0000
71.7195,72.6721,71.0833,72.0994,-0.6049,-0.9440,-0.3390,7.1598,13.2190,21.9223,35.7893,23.1056,13.4406,-204.8291,-303.3829,100.0000,40.0000,15.0000,100.0000,75.8787,67.5603,76.5089,68.8353,-68733297.3315,7519400.0000
72.2421,73.0369,71.9574,72.6204,-0.4009,-0.5886,-0.1878,8.0503,22.8723,24.8545,38.0696,19.1032,12.4744,-286.9337,-280.5106,100.0000,50.0000,20.0000,100.0000,75.0753,69.4089,75.9899,70.0839,-65459777.3316,16832000.0000
72.6333,73.3816,72.7720,73.0761,-0.1552,-0.2428,-0.0876,24.4470,38.5175,40.0053,47.0240,15.4317,11.7678,-109.0630,-105.9821,40.0000,60.0000,0.0000,70.0000,73.7162,71.5504,75.5412,71.2220,-56928526.6440,28536600.0000
72.6968,73.5547,72.9697,73.2017,-0.1146,-0.1634,-0.0488,36.1197,49.6002,43.7797,48.7352,15.2912,12.1730,-29.3157,-71.4875,50.0000,0.0000,5.0000,75.0000,73.6644,71.7291,75.7605,71.3490,-54373322.5615,32955600.0000
72.8160,73.6827,73.0860,73.2812,-0.0971,-0.1172,-0.0201,54.9858,57.7750,50.4486,51.5075,16.2575,12.7878,33.9207,-36.4855,60.0000,10.0000,10.0000,80.0000,73.9160,71.7161,75.9132,71.4521,-52070845.6378,36281400.0000
72.8109,73.6599,73.0328,73.2766,-0.1501,-0.1459,0.0041,57.6953,54.4972,45.8420,49.8252,17.5701,13.3853,44.0916,-28.1927,70.0000,20.0000,15.0000,85.0000,73.9017,71.7200,75.9137,71.4061,-52894802.1953,30368300.0000
72.8173,73.6403,73.0890,73.3288,-0.1667,-0.1250,0.0417,60.6439,46.0887,54.4117,53.1206,19.0727,14.0046,119.0900,14.2943,80.0000,30.0000,20.0000,90.0000,73.9081,71.7265,75.9308,71.3498,-46013950.1406,39845700.0000
72.8590,73.5345,72.9296,73.2786,-0.2843,-0.2009,0.0833,45.1524,33.4953,45.3284,50.0195,20.8363,14.4804,-33.4034,-56.5831,90.0000,0.0000,25.0000,95.0000,74.1168,71.6012,75.9752,71.0939,-44735668.8905,31664700.0000
73.0526,73.5066,72.9600,73.3297,-0.3461,-0.1918,0.1544,32.4699,26.3240,42.1784,49.0467,19.9022,14.8505,-85.4711,-80.9026,100.0000,10.0000,30.0000,100.0000,74.7349,71.3704,75.9929,71.0204,-45876582.7635,26850600.0000
73.3226,73.5781,73.0655,73.4186,-0.3869,-0.1459,0.2409,22.8636,23.8262,39.6351,48.2695,18.6580,15.2069,-75.7483,-74.0786,80.0000,20.0000,0.0000,90.0000,75.3788,71.2664,76.0247,71.1316,-48109181.7467,19768700.0000
73.6246,73.7433,73.2500,73.5432,-0.3975,-0.0598,0.3376,23.6384,24.2585,40.5404,48.6673,17.8307,15.7271,-81.5827,-75.8637,90.0000,30.0000,5.0000,95.0000,75.8346,71.4146,76.2500,71.2365,-45598687.5157,25444600.0000
73.8317,73.9590,73.4442,73.6661,-0.4005,0.0365,0.4370,24.9766,22.2210,39.0015,48.1693,17.5208,16.4296,-121.8148,-98.7812,100.0000,40.0000,10.0000,100.0000,75.9197,71.7438,76.6907,71.2273,-42141398.3963,19837400.0000
74.1299,74.1129,73.7201,73.8201,-0.3605,0.1766,0.5371,24.1606,20.8080,40.7230,48.9887,17.1764,17.1691,-132.3425,-95.6178,100.0000,0.0000,15.0000,30.0000,76.0470,72.2128,76.7776,71.4483,-40041401.9886,27993200.0000
74.4127,74.2707,73.9874,73.9572,-0.3064,0.3209,0.6273,17.5260,21.3670,47.4559,51.9893,17.0986,18.0289,-39.8219,-17.1639,90.0000,10.0000,20.0000,35.0000,76.1173,72.7081,76.9122,71.6291,-38483466.6945,36821500.0000
74.5493,74.4053,74.0647,73.9907,-0.3177,0.3861,0.7039,20.7375,29.1322,44.7796,51.0618,18.4458,18.4072,-122.0979,-68.2395,0.0000,20.0000,25.0000,40.0000,76.2022,72.8964,77.1758,71.6348,-33611546.9917,30668700.0000
74.5089,74.5070,74.2404,74.0661,-0.2823,0.5009,0.7833,25.8373,39.2233,41.6346,49.9828,19.0086,19.1712,-122.5105,-84.2628,0.0000,30.0000,30.0000,45.0000,76.2986,72.7192,77.2530,71.7609,-33100566.7097,25485900.0000
74.4634,74.5541,74.5507,74.1948,-0.1699,0.6840,0.8539,40.8217,49.7190,49.8310,53.5844,19.6991,19.9596,-41.2939,-44.9937,0.0000,40.0000,35.0000,50.0000,76.4342,72.4926,77.2154,71.8928,-23281115.9838,37956000.0000
74.2101,74.5557,74.6235,74.1918,-0.1291,0.7673,0.8963,51.0108,58.1174,53.3011,54.9670,21.0095,20.6561,55.5998,36.0576,10.0000,50.0000,40.0000,55.0000,76.7948,71.6253,77.2163,71.8951,-28414405.4576,45458500.0000
73.9606,74.4608,74.6000,74.1352,-0.1178,0.8108,0.9286,57.3246,64.2046,56.4825,56.2052,21.5007,20.7905,52.7782,28.7843,20.0000,60.0000,45.0000,0.0000,76.7685,71.1527,77.2233,71.6983,-22770001.3343,51161700.0000
73.8337,74.3104,74.4700,74.0247,-0.1498,0.8083,0.9581,66.0169,72.2521,56.9565,56.3922,22.6711,21.0503,70.1404,45.6666,30.0000,0.0000,50.0000,0.0000,76.5209,71.1464,77.2223,71.3986,-26501879.1121,58463200.0000
73.8619,74.1325,74.2956,73.8952,-0.2094,0.7861,0.9955,69.2724,72.7646,52.8797,54.7544,23.3255,21.1904,34.4863,24.4992,40.0000,10.0000,55.0000,5.0000,76.6134,71.1104,77.2212,71.0438,-28041337.9357,51920500.0000
74.0863,74.1036,74.2618,73.8371,-0.2192,0.8286,1.0478,81.4671,65.0267,57.3409,56.5975,24.5894,21.4443,57.7546,59.8895,50.0000,20.0000,60.0000,10.0000,77.3167,70.8559,77.1908,71.0164,-26573343.1989,55019600.0000
74.0959,74.0950,74.0567,73.6952,-0.3069,0.7958,1.1027,67.5542,43.5025,58.3033,56.9937,24.3883,21.3791,61.2371,67.2427,60.0000,30.0000,65.0000,15.0000,77.3399,70.8520,77.1709,71.0190,-22719123.1996,61443300.0000
74.1286,74.1014,73.7704,73.5215,-0.4535,0.7259,1.1794,46.0587,23.7953,56.9239,56.3786,24.1648,21.3106,9.0030,15.5393,70.0000,40.0000,70.0000,20.0000,77.4284,70.8289,77.1883,71.0145,-20794283.1996,51819100.0000
74.2614,74.0627,73.4960,73.3654,-0.6319,0.6608,1.2927,16.8946,10.0098,47.0114,52.3078,24.8713,21.4480,-61.9826,-60.4421,80.0000,50.0000,75.0000,25.0000,77.7903,70.7324,77.1225,71.0028,-25029241.6156,45664700.0000
74.5050,74.1294,73.6352,73.4175,-0.6652,0.7855,1.4507,8.4327,8.5083,44.4188,51.3360,27.1281,22.0660,-105.3367,-93.8718,90.0000,60.0000,80.0000,30.0000,77.9516,71.0585,77.1402,71.1187,-24387186.8790,41852500.0000
74.6448,74.1511,73.9121,73.5258,-0.6348,0.9822,1.6170,4.7023,19.3576,40.6186,49.9275,28.3616,22.9269,-148.5487,-110.0204,100.0000,70.0000,85.0000,35.0000,77.8410,71.4486,77.1173,71.1848,-25233593.9377,36713600.0000
74.9013,74.2621,74.4059,73.7190,-0.4856,1.2902,1.7757,12.3899,36.5680,42.6659,51.0215,29.7322,23.8332,-158.4651,-110.2664,100.0000,80.0000,90.0000,40.0000,77.4549,72.3477,77.0098,71.5144,-19478733.5771,43437700.0000
74.9610,74.4455,74.8883,73.8752,-0.2882,1.6090,1.8971,40.9806,56.8218,49.6017,54.5199,31.5220,24.7167,-37.4147,-1.4582,0.0000,90.0000,95.0000,45.0000,77.2798,72.6422,77.1160,71.7750,-15822085.9574,53036400.0000
74.7872,74.4369,75.1046,73.8710,-0.1478,1.8214,1.9692,56.3333,66.9711,57.7622,58.1794,33.8278,24.9999,66.0587,100.7822,0.0000,100.0000,100.0000,50.0000,77.6011,71.9733,77.1152,71.7586,-10884898.7065,58854400.0000
74.4031,74.3812,75.0084,73.6956,-0.1053,1.9009,2.0061,73.1515,77.1592,64.5637,60.9442,32.8945,24.6396,90.4077,132.7434,10.0000,70.0000,85.0000,55.0000,77.7082,71.0980,77.0115,71.7508,-5466232.3519,64483500.0000
74.1209,74.1890,74.6344,73.3803,-0.1753,1.8571,2.0324,71.4286,80.8071,59.2909,58.6633,32.0466,24.3007,72.7463,98.0629,20.0000,80.0000,90.0000,60.0000,77.0576,71.1843,76.6737,71.7042,-13192632.3519,56757100.0000
74.0940,74.1028,74.4907,73.1802,-0.1583,1.9179,2.0763,86.8976,81.9322,61.5774,59.5799,31.5071,24.0302,96.7364,127.7336,30.0000,90.0000,95.0000,65.0000,76.9923,71.1957,76.5493,71.6563,-8866551.2704,63159700.0000
74.0741,73.9273,74.2282,72.9179,-0.1881,1.9278,2.1159,84.0952,70.8555,65.4107,61.1115,30.7128,23.7098,126.1507,162.0599,40.0000,100.0000,100.0000,70.0000,76.9313,71.2170,76.4018,71.4529,-6586988.4132,69165000.0000
73.8640,73.6974,73.7605,72.5584,-0.3178,1.8451,2.1629,74.8039,55.5022,62.1133,59.5780,29.4663,23.3037,65.9910,82.6895,50.0000,40.0000,70.0000,75.0000,76.3045,71.4234,76.0885,71.3062,-8841423.3066,60755600.0000
73.7538,73.6093,73.4170,72.2692,-0.4251,1.8172,2.2423,53.6673,37.6624,56.5975,57.2033,29.2856,23.1505,38.4875,46.7895,60.0000,50.0000,75.0000,0.0000,76.0170,71.4907,75.8837,71.3349,-14396916.1123,54040700.0000
73.6573,73.5857,73.3348,72.1094,-0.4387,1.9099,2.3486,38.0353,29.0639,58.9778,58.2038,29.4425,23.0653,-2.0475,-3.3069,70.0000,60.0000,80.0000,0.0000,75.9879,71.3267,75.8621,71.3093,-7644269.0533,60928400.0000
73.6229,73.2835,73.1303,71.8836,-0.5055,1.9528,2.4583,21.2846,32.6734,53.6415,55.9793,30.4284,23.1433,-55.7695,-31.2491,80.0000,70.0000,85.0000,0.0000,75.9271,71.3186,76.5247,70.0422,-15440969.0533,53131700.0000
73.9300,72.8347,73.1967,71.7838,-0.4606,2.1240,2.5846,27.8717,50.1966,51.0061,54.9324,32.6883,23.4494,-116.5835,-32.2775,90.0000,80.0000,90.0000,0.0000,76.5300,71.3299,78.0728,67.5965,-17256383.5985,47258300.0000
74.0866,72.3241,73.4232,71.7424,-0.3215,2.3783,2.6998,48.8638,66.4005,49.0909,54.1710,35.9492,23.9076,-164.8970,-8.1233,100.0000,90.0000,95.0000,0.0000,76.4206,71.7527,79.3906,65.2576,-19522214.7911,42003500.0000
74.3593,71.8199,73.8069,71.7472,-0.0630,2.7172,2.7802,73.8545,73.0517,58.3736,58.4081,39.5724,24.3899,46.6903,60.2705,60.0000,100.0000,100.0000,5.0000,76.0652,72.6534,80.2924,63.3474,-15603281.2493,50393700.0000
74.2570,71.2465,73.7929,71.5237,0.0930,2.8889,2.7959,76.4833,64.1256,64.1016,60.7795,39.4427,24.0482,81.5094,65.5905,70.0000,50.0000,75.0000,10.0000,76.1771,72.3369,80.5936,61.8993,-7609381.2493,58387600.0000
74.1117,70.6678,73.5220,71.1566,0.1771,2.9498,2.7727,68.8172,51.2113,66.4764,61.7428,39.6840,23.7731,100.1610,69.4773,80.0000,60.0000,80.0000,0.0000,76.0011,72.2222,80.4345,60.9012,-8889414.5823,66067800.0000
73.7805,69.9684,73.0884,70.7022,0.2093,2.9377,2.7284,47.0762,45.0489,63.1717,60.1272,40.1787,23.5331,54.5631,62.7989,90.0000,70.0000,85.0000,5.0000,75.7579,71.8031,80.2483,59.6886,-16157179.0267,58462000.0000
73.5307,69.3936,72.8345,70.3307,0.3299,3.0060,2.6761,37.7404,49.6363,63.1043,60.0941,41.0554,23.3530,-24.9450,52.2186,100.0000,80.0000,90.0000,10.0000,75.8235,71.2380,79.9381,58.8491,-14939459.0265,52373400.0000
73.4648,68.8284,72.5300,69.9229,0.4584,3.0520,2.5936,50.3300,63.3304,59.4969,58.3241,42.7631,23.3221,-61.7420,52.1625,0.0000,90.0000,95.0000,0.0000,75.7136,71.2159,79.4919,58.1649,-23620859.0265,43692000.0000
73.5141,68.1335,72.4651,69.6178,0.7283,3.2073,2.4790,60.8386,66.5100,63.9239,60.3247,43.5672,23.0708,65.7926,76.2005,0.0000,100.0000,100.0000,5.0000,75.7257,71.3025,79.4565,56.8105,-23501259.0262,50270000.0000
72.9441,67.3326,72.1439,69.1659,0.9510,3.2479,2.2969,78.8227,68.6277,72.8487,64.1489,43.0590,22.5363,120.3214,93.6381,0.0000,100.0000,100.0000,10.0000,76.7886,69.0995,79.1624,55.5027,-19980199.9089,59976200.0000
71.7393,66.5688,71.3087,68.4568,0.9905,3.0497,2.0592,59.8687,63.3015,68.5691,61.6460,41.2571,21.7439,70.1166,93.9231,0.0000,100.0000,100.0000,15.0000,77.9456,65.5331,78.0543,55.0833,-27189286.8426,52185400.0000
70.5615,65.9616,70.7675,67.9002,1.1606,2.9722,1.8115,67.1918,68.3247,71.7716,62.9594,39.4190,20.9635,68.5136,106.0581,0.0000,100.0000,100.0000,20.0000,78.9024,62.2206,77.1456,54.7777,-21687957.1130,59542600.0000
69.2806,65.2840,69.9552,67.2136,1.2394,2.7608,1.5214,62.8438,72.9785,68.7202,61.1337,37.6896,20.2446,64.0865,112.6604,10.0000,100.0000,100.0000,25.0000,78.7183,59.8429,75.9663,54.6018,-24675646.4753,52152000.0000
68.2360,64.6650,69.3125,66.6206,1.3998,2.6113,1.2115,74.9384,81.2553,71.8753,62.4532,35.8208,19.5055,68.8567,125.5424,20.0000,70.0000,85.0000,30.0000,78.1630,58.3089,74.9498,54.3802,-17621444.4888,59498100.0000
67.2240,64.1734,68.3690,65.8903,1.4486,2.3102,0.8616,81.1533,85.4018,69.3913,60.8777,34.2312,18.8898,76.9734,145.7976,0.0000,80.0000,90.0000,35.0000,76.8326,57.6154,73.6164,54.7305,-24479944.4888,52639600.0000
66.1563,63.6204,67.5261,65.2301,1.5349,2.0343,0.4994,87.6741,84.6340,68.6249,60.3925,32.2191,18.1897,90.2966,176.2556,10.0000,90.0000,95.0000,40.0000,75.7054,56.6073,72.3993,54.8415,-18378385.3046,43897600.0000
65.2565,63.0283,66.5912,64.5456,1.5806,1.6963,0.1157,87.3779,75.3739,75.8449,63.5557,30.1470,17.5114,149.4331,275.6199,20.0000,100.0000,100.0000,0.0000,74.2114,56.3016,71.1083,54.9483,-12146370.5360,52435100.0000
64.1920,62.2043,65.0458,63.5983,1.3352,1.0557,-0.2795,78.8499,60.9963,75.5504,63.3235,26.3435,16.4637,229.1029,338.4611,0.0000,100.0000,100.0000,5.0000,71.2909,57.0931,69.1006,55.3081,-9787140.7247,39676000.0000
62.7529,61.3912,63.2082,62.5755,0.8595,0.2462,-0.6133,59.8940,46.9707,67.7050,57.6497,22.1959,15.3979,270.1011,259.3390,10.0000,100.0000,100.0000,10.0000,67.2162,58.2895,66.4441,56.3384,-22058703.2936,13853600.0000
61.7211,60.8084,62.0967,61.9823,0.5572,-0.2709,-0.8281,44.2450,45.2873,57.1458,51.5780,18.6661,14.7552,78.5463,96.6718,20.0000,70.0000,85.0000,15.0000,65.3542,58.0880,65.2302,56.3866,-23860003.2938,-5960700.0000
61.3983,60.5810,61.7059,61.7852,0.4839,-0.4835,-0.9674,36.7731,52.1885,50.8745,48.5373,18.3352,15.2455,38.9158,63.3872,30.0000,80.0000,90.0000,20.0000,64.7805,58.0160,64.8166,56.3455,-32572640.7938,-15918000.0000
61.3618,60.3681,61.6481,61.7662,0.5329,-0.5555,-1.0884,54.8436,65.4472,49.6379,47.9585,17.9675,15.7616,7.2043,44.4039,40.0000,90.0000,95.0000,25.0000,64.7266,57.9970,64.7301,56.0060,-29457562.9689,-25106500.0000
61.2875,60.3476,61.6558,61.7823,0.6183,-0.6034,-1.2216,64.9486,71.7445,52.2871,49.1325,18.9096,16.5300,84.8692,94.5404,50.0000,100.0000,100.0000,30.0000,64.6596,57.9154,64.6898,56.0053,-28458616.1600,-15716400.0000
61.0941,60.2685,61.4902,61.7171,0.6402,-0.7360,-1.3762,76.5494,70.7205,55.8185,50.6851,19.4763,17.3656,110.7820,104.3270,60.0000,80.0000,90.0000,35.0000,64.4098,57.7783,64.5148,56.0222,-23065229.8404,-4218000.0000
61.1229,60.2473,61.0572,61.5359,0.5361,-1.0001,-1.5363,73.7353,57.3937,50.1090,47.7310,21.3076,18.0109,21.2748,49.9798,70.0000,90.0000,95.0000,40.0000,64.5236,57.7221,64.4341,56.0606,-28220623.8523,-14717400.0000
61.0844,60.2310,60.9620,61.5412,0.5464,-1.1239,-1.6703,61.8769,37.7618,54.1344,49.5332,23.2681,18.5114,105.4724,98.4772,80.0000,100.0000,0.0000,45.0000,64.4766,57.6923,64.4008,56.0612,-27183627.0912,-5230800.0000
60.8001,60.2739,60.5682,61.4156,0.4143,-1.3926,-1.8069,36.5689,23.7113,54.6613,49.7712,24.5405,19.3941,113.4459,86.6425,0.0000,100.0000,0.0000,50.0000,64.0657,57.5344,64.5619,55.9859,-25319154.8693,8193400.0000
60.2166,60.5384,60.0498,61.2593,0.1782,-1.7323,-1.9105,14.8397,23.1462,42.6646,43.6239,25.9543,20.3232,-66.1603,-58.7580,10.0000,40.0000,0.0000,55.0000,63.8380,56.5952,65.9480,55.1289,-27809183.7286,-4312700.0000
60.0296,61.0364,60.3001,61.5051,0.2193,-1.7357,-1.9550,19.7252,34.0369,38.8917,41.8717,25.9948,20.3367,-59.6217,-74.1138,20.0000,50.0000,0.0000,60.0000,64.0679,55.9912,67.4921,54.5808,-27471293.7287,-17828300.0000
59.8957,61.5363,60.8351,61.8854,0.4000,-1.6098,-2.0099,34.8737,49.6404,46.1387,45.4292,26.0664,20.3570,43.3680,-14.1371,30.0000,60.0000,5.0000,65.0000,64.2823,55.5091,68.4712,54.6013,-15840502.5201,-4498300.0000
59.7638,61.8645,60.8814,62.0179,0.4057,-1.7042,-2.1099,47.5118,65.5094,49.0680,46.7731,28.2405,20.8217,72.7331,-6.3439,40.0000,70.0000,10.0000,70.0000,64.1338,55.3938,69.2058,54.5232,-11252599.8653,4288700.0000
59.3744,62.0605,60.7215,62.0618,0.3123,-1.8990,-2.2113,66.5356,79.9546,46.7876,45.6271,30.9221,21.5294,68.8569,-22.8072,50.0000,80.0000,15.0000,75.0000,63.7141,55.0346,69.5705,54.5505,-9923326.3114,-5172600.0000
59.4077,62.4131,60.6884,62.1872,0.2437,-2.0457,-2.2894,82.4808,79.9750,45.5756,45.0054,34.2547,22.1940,71.2056,-23.3404,60.0000,90.0000,20.0000,80.0000,63.7977,55.0177,70.3182,54.5080,-5228619.9051,-15726300.0000
59.4429,62.5889,60.7376,62.3683,0.1882,-2.1621,-2.3503,90.8473,65.3902,54.6217,49.3346,37.9576,22.8937,123.1034,1.3331,70.0000,100.0000,25.0000,85.0000,63.8718,55.0140,70.4695,54.7084,5755937.2376,-3835800.0000
59.3718,62.6879,60.0733,62.2252,-0.2137,-2.6111,-2.3973,66.5969,39.3515,46.9947,45.3089,42.0719,23.6301,55.9015,-37.6677,80.0000,20.0000,30.0000,90.0000,63.5384,55.2052,70.6721,54.7036,-4129889.6284,-15687000.0000
59.3776,63.0049,59.8449,62.3436,-0.5349,-2.8788,-2.3439,38.7263,23.3876,43.0215,43.3372,43.8544,23.7126,1.5720,-65.8936,90.0000,0.0000,35.0000,95.0000,63.5539,55.2013,71.2124,54.7974,-10374846.6962,-24268200.0000
59.7478,63.3408,59.8347,62.6018,-0.8453,-3.0555,-2.2102,12.7314,17.2267,32.3767,38.4158,45.2847,23.6835,-82.5120,-117.2400,100.0000,0.0000,0.0000,100.0000,64.6360,54.8596,71.5609,55.1208,-14903881.5899,-36501800.0000
60.8603,63.9749,60.4500,63.1845,-0.9500,-2.9489,-1.9989,18.7052,21.6386,32.3251,38.3927,42.9913,22.9092,-96.9905,-131.2531,100.0000,0.0000,0.0000,100.0000,67.5373,54.1832,72.1171,55.8327,-13113526.3656,-49830000.0000
62.0432,64.5651,61.2048,63.8299,-1.0073,-2.7686,-1.7614,20.2435,20.7760,30.4625,37.5263,40.4660,22.1030,-111.3634,-153.2362,100.0000,0.0000,0.0000,100.0000,69.7200,54.3664,72.3168,56.8134,-9709508.1836,-60843000.0000
63.1769,65.3080,62.2384,64.5958,-0.9379,-2.4474,-1.5095,25.9672,20.7411,35.2801,40.5101,37.7342,21.2839,-95.4654,-147.7300,90.0000,10.0000,0.0000,95.0000,70.6209,55.7329,72.6852,57.9309,-636509.9646,-50741900.0000
63.9653,66.0254,62.8896,65.1524,-1.0072,-2.2823,-1.2751,16.1172,17.0749,29.4411,37.7775,34.9248,20.5135,-127.0955,-184.4889,100.0000,20.0000,0.0000,100.0000,71.2719,56.6586,73.7127,58.3380,-9734732.1871,-60977400.0000
64.7467,66.8798,64.0414,65.9362,-0.8520,-1.8753,-1.0233,20.1389,16.8773,35.7875,41.7572,31.8033,19.7025,-82.4274,-125.1865,90.0000,30.0000,5.0000,95.0000,70.7670,58.7264,74.4768,59.2828,-3058265.5204,-40948000.0000
65.4185,67.5055,64.6720,66.4343,-0.8743,-1.6845,-0.8103,14.9687,20.2621,34.3887,41.1095,30.0847,19.4905,-113.8400,-140.4467,100.0000,40.0000,10.0000,100.0000,71.2021,59.6349,75.1904,59.8206,2929290.0350,-49368000.0000
